Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0918  1.4130    -4.1441 -0.2246
      1  -3.1034  0.9112    -4.2312 -2.1610
      2  -3.6170  0.7218    -4.4295 -3.1112
      3  -3.3350  0.6526    -3.9011 -2.9634
      4  -3.1818  0.6305    -3.6376 -2.8614
      5  -3.2138  0.4779    -3.6221 -3.1644
      6  -3.1941  0.3487    -3.5898 -3.1657
      7  -3.1469  0.6455    -3.5434 -2.8225
      8  -3.1873  0.5199    -3.5188 -2.9954
      9  -3.1905  0.3979    -3.4763 -3.1662
     10  -3.1710  0.2963    -3.4205 -3.1669
     11  -3.1540  0.6455    -3.4607 -2.9127
     12  -3.1774  0.5335    -3.4267 -2.9715
     13  -3.1793  0.4144    -3.4246 -3.0686
     14  -3.1803  0.7717    -3.6309 -2.9126
     15  -3.1981  0.6673    -3.5787 -2.9485
     16  -3.1618  0.4931    -3.4257 -2.9591
     17  -3.1696  0.3950    -3.4245 -3.0204
     18  -3.1493  0.3918    -3.4199 -2.9737
     19  -3.1632  0.3183    -3.4198 -3.0592

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0596     0.0030  0.1897
      1   0.1002  0.0598     0.0027  0.1897
      2   0.0997  0.0599     0.0026  0.1896
      3   0.1003  0.0594     0.0030  0.1896
      4   0.0994  0.0592     0.0034  0.1893
      5   0.1107  0.0562     0.0117  0.1911
      6   0.1129  0.0547     0.0179  0.1913
      7   0.0686  0.0474     0.0019  0.1583
      8   0.0786  0.0481     0.0068  0.1662
      9   0.0855  0.0471     0.0128  0.1699
     10   0.0910  0.0458     0.0191  0.1722
     11   0.0476  0.0296     0.0016  0.0986
     12   0.0528  0.0301     0.0056  0.1041
     13   0.0570  0.0298     0.0102  0.1078
     14   0.0352  0.0211     0.0001  0.0692
     15   0.0378  0.0210     0.0009  0.0716
     16   0.0397  0.0202     0.0060  0.0725
     17   0.0423  0.0201     0.0088  0.0746
     18   0.0421  0.0199     0.0089  0.0742
     19   0.0446  0.0199     0.0114  0.0763

