Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6138  2.7292    -9.0005 -0.4870
      1  -6.9116  1.4645    -8.3961 -4.8877
      2  -5.7712  0.8874    -7.0666 -4.7790
      3  -5.0919  0.6428    -5.8077 -4.5883
      4  -4.8000  0.6133    -5.4031 -4.3557
      5  -4.6005  0.6787    -5.1346 -3.8125
      6  -4.7396  0.3721    -5.1490 -4.6969
      7  -4.8775  0.6847    -5.5182 -4.5235
      8  -4.9117  0.5231    -5.4779 -4.7497
      9  -4.9237  0.4067    -5.4477 -4.7615
     10  -4.9059  0.3079    -5.3217 -4.7631
     11  -4.8974  0.2442    -5.2632 -4.7641
     12  -4.7915  0.2373    -5.2200 -4.7505
     13  -4.7870  0.1893    -5.2089 -4.7511
     14  -4.7821  0.1566    -5.1979 -4.7515
     15  -4.7902  0.1362    -5.2033 -4.7553
     16  -4.9333  0.3702    -5.3847 -4.7576
     17  -4.9702  0.3141    -5.4059 -4.7879
     18  -4.8517  0.7256    -5.4881 -4.4788
     19  -4.8622  0.5523    -5.4437 -4.5382

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0071  0.1898
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1009  0.0590     0.0061  0.1897
      3   0.1002  0.0593     0.0052  0.1896
      4   0.0990  0.0594     0.0046  0.1893
      5   0.0970  0.0608     0.0035  0.1893
      6   0.1123  0.0566     0.0116  0.1916
      7   0.0521  0.0392     0.0001  0.1255
      8   0.0569  0.0389     0.0029  0.1293
      9   0.0597  0.0384     0.0063  0.1312
     10   0.0625  0.0377     0.0099  0.1331
     11   0.0644  0.0373     0.0130  0.1343
     12   0.0658  0.0382     0.0126  0.1371
     13   0.0673  0.0378     0.0149  0.1380
     14   0.0689  0.0375     0.0167  0.1391
     15   0.0724  0.0377     0.0195  0.1430
     16   0.0285  0.0142     0.0044  0.0512
     17   0.0302  0.0144     0.0064  0.0531
     18   0.0173  0.0099     0.0001  0.0318
     19   0.0178  0.0095     0.0007  0.0320

