Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6138  2.7292    -9.0005 -0.4870
      1  -6.6718  1.5825    -9.2088 -4.4175
      2  -5.3935  0.9082    -6.7789 -4.2865
      3  -4.7308  0.6118    -5.5222 -4.2225
      4  -5.0236  0.4626    -5.6436 -4.7471
      5  -4.8584  0.3794    -5.2664 -4.6594
      6  -4.7158  0.3679    -5.1131 -4.5331
      7  -4.7529  0.2570    -5.1171 -4.7466
      8  -4.7365  0.1925    -4.9970 -4.7468
      9  -4.7393  0.1407    -4.9967 -4.7480
     10  -4.7404  0.1085    -4.9965 -4.7486
     11  -4.7369  0.0824    -4.9932 -4.7488
     12  -4.7375  0.0676    -4.9931 -4.7491
     13  -4.7379  0.0581    -4.9931 -4.7495
     14  -4.7373  0.0507    -4.9924 -4.7496
     15  -4.7376  0.0467    -4.9924 -4.7498
     16  -4.7373  0.0434    -4.9920 -4.7499
     17  -4.7374  0.0417    -4.9920 -4.7500
     18  -4.7371  0.0393    -4.9915 -4.7501
     19  -4.7373  0.0382    -4.9915 -4.7503

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0071  0.1898
      1   0.1022  0.0585     0.0075  0.1899
      2   0.1018  0.0588     0.0068  0.1899
      3   0.1019  0.0587     0.0069  0.1899
      4   0.1039  0.0580     0.0090  0.1902
      5   0.1080  0.0571     0.0117  0.1909
      6   0.1079  0.0578     0.0107  0.1911
      7   0.1178  0.0544     0.0197  0.1923
      8   0.1251  0.0513     0.0284  0.1931
      9   0.1258  0.0506     0.0309  0.1932
     10   0.1263  0.0501     0.0324  0.1932
     11   0.1293  0.0483     0.0385  0.1934
     12   0.1295  0.0481     0.0392  0.1934
     13   0.1298  0.0478     0.0401  0.1935
     14   0.1306  0.0472     0.0424  0.1935
     15   0.1307  0.0470     0.0429  0.1935
     16   0.1314  0.0466     0.0446  0.1936
     17   0.1315  0.0465     0.0449  0.1936
     18   0.1325  0.0458     0.0474  0.1937
     19   0.1326  0.0457     0.0477  0.1937

