trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  505 290.00  0.00 800.00  0.71  1
  1  698 390.00  0.00 800.00 104.00  1
  2  971 540.00  0.00 800.00 520.00  0
  3  754 420.00  0.00 800.00 260.00  0
  4  753 420.00  0.00 800.00 156.00  0
  5  645 360.00  0.00 800.00 156.00  0
  6  698 390.00  0.00 800.00 104.00  1
  7  663 370.00  0.00 800.00 156.00  1
  8  663 370.00  0.00 800.00 104.00  1
  9  663 350.00  0.00 800.00 104.00  1
 10  663 390.00  0.00 800.00 260.00  0
 11  663 390.00  0.00 800.00 260.00  0
 12  645 360.00  0.00 800.00 156.00  0
 13  663 370.00  0.00 800.00 260.00  0
 14  663 350.00  0.00 800.00 260.00  0
 15  663 390.00  0.00 800.00 104.00  1
 16  663 350.00  0.00 800.00 260.00  1
 17  609 340.00  0.00 800.00 156.00  1
 18  609 350.00  0.00 800.00 104.00  0
 19    5  10.00  0.00 800.00  4.30  1
