Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5053  1.4601    -4.1693 -0.1500
      1  -2.1811  1.3337    -5.3077 -1.3383
      2  -2.7433  1.4921    -6.9165 -1.9386
      3  -3.1321  1.6928    -7.7564 -2.2246
      4  -2.5014  0.8332    -3.0826 -2.1975
      5  -2.4848  0.6833    -2.8770 -2.3804
      6  -3.1107  1.5140    -7.2593 -2.3360
      7  -2.7453  1.0033    -4.2641 -2.3785
      8  -2.8398  0.9800    -4.3654 -2.4190
      9  -2.7100  0.7223    -3.1756 -2.4241
     10  -2.7122  0.5945    -3.1346 -2.5270
     11  -2.6641  0.4390    -2.9348 -2.5297
     12  -2.7161  0.5523    -3.1196 -2.6425
     13  -3.0357  1.1294    -5.5075 -2.5470
     14  -2.9105  0.8562    -3.7315 -2.6388
     15  -2.8308  0.6568    -3.3564 -2.6417
     16  -2.7653  0.5699    -3.1602 -2.6391
     17  -3.0071  1.0196    -4.6034 -2.5350
     18  -2.9244  0.7634    -3.5633 -2.6141
     19  -2.8686  0.5822    -3.3773 -2.6405

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0957  0.0616     0.0001  0.1892
      1   0.0938  0.0623     0.0001  0.1890
      2   0.0869  0.0637     0.0001  0.1879
      3   0.0802  0.0647     0.0001  0.1869
      4   0.1054  0.0600     0.0013  0.1909
      5   0.1147  0.0570     0.0070  0.1921
      6   0.0415  0.0389     0.0000  0.1160
      7   0.0504  0.0389     0.0001  0.1232
      8   0.0507  0.0402     0.0001  0.1277
      9   0.0579  0.0400     0.0014  0.1336
     10   0.0643  0.0413     0.0049  0.1412
     11   0.0697  0.0405     0.0110  0.1449
     12   0.0585  0.0359     0.0061  0.1233
     13   0.0238  0.0172     0.0000  0.0522
     14   0.0261  0.0167     0.0001  0.0535
     15   0.0285  0.0164     0.0014  0.0550
     16   0.0311  0.0170     0.0030  0.0591
     17   0.0185  0.0115     0.0001  0.0355
     18   0.0194  0.0111     0.0001  0.0360
     19   0.0207  0.0107     0.0013  0.0369

