Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6855  2.1257    -9.1089 -2.5288
      1  -3.7745  1.0967    -5.4489 -2.3194
      2  -2.9977  0.7503    -3.9473 -2.1965
      3  -2.5817  0.6221    -3.1945 -2.1340
      4  -2.3077  0.6197    -2.8232 -1.9404
      5  -2.1314  0.6883    -2.6072 -1.5504
      6  -1.8767  1.2927    -4.0430 -0.4457
      7  -1.5558  1.6267    -5.7433 -0.1911
      8  -1.3493  1.2856    -2.9877 -0.1842
      9  -1.0548  1.4229    -3.8587 -0.0997
     10  -0.8998  1.1074    -2.0953 -0.0966
     11  -0.6915  1.0934    -1.8080 -0.0667
     12  -0.6047  0.8484    -1.5820 -0.0655
     13  -0.4620  0.7889    -1.3064 -0.0513
     14  -0.3718  0.6711    -1.1107 -0.0456
     15  -0.3150  0.5475    -1.0058 -0.0428
     16  -0.2698  0.4538    -0.9218 -0.0403
     17  -0.2210  0.6384    -0.7852 -0.0323
     18  -0.1816  0.5052    -0.7414 -0.0313
     19  -0.1541  0.4036    -0.7000 -0.0305

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0590     0.0060  0.1898
      1   0.1011  0.0591     0.0055  0.1898
      2   0.1013  0.0589     0.0061  0.1898
      3   0.1022  0.0589     0.0064  0.1900
      4   0.1004  0.0598     0.0049  0.1899
      5   0.0934  0.0613     0.0028  0.1889
      6   0.0249  0.0243     0.0001  0.0709
      7   0.0116  0.0090     0.0000  0.0258
      8   0.0124  0.0088     0.0001  0.0263
      9   0.0097  0.0059     0.0001  0.0179
     10   0.0101  0.0056     0.0001  0.0181
     11   0.0097  0.0051     0.0001  0.0165
     12   0.0099  0.0050     0.0004  0.0166
     13   0.0100  0.0049     0.0004  0.0166
     14   0.0105  0.0051     0.0005  0.0176
     15   0.0110  0.0052     0.0006  0.0183
     16   0.0115  0.0054     0.0007  0.0189
     17   0.0091  0.0038     0.0004  0.0133
     18   0.0095  0.0039     0.0005  0.0135
     19   0.0098  0.0040     0.0006  0.0137

