Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6133  2.7295    -9.0004 -0.4864
      1  -2.3171  1.4673    -4.6056 -0.2520
      2  -3.4804  0.8681    -4.7138 -2.4512
      3  -2.8128  0.6262    -3.5200 -2.3794
      4  -3.0841  0.5384    -3.6539 -2.7777
      5  -2.9163  0.5021    -3.3477 -2.6794
      6  -2.9428  0.3860    -3.3409 -2.9043
      7  -3.1913  0.7674    -4.0733 -2.9038
      8  -3.2760  0.7236    -4.1699 -2.9507
      9  -3.1873  0.5412    -3.6354 -2.9519
     10  -3.1295  0.8152    -3.8347 -2.7982
     11  -3.0440  0.7636    -3.5717 -2.7452
     12  -2.9778  0.6354    -3.3954 -2.7546
     13  -2.9810  0.5316    -3.3897 -2.9051
     14  -3.3056  1.2312    -6.4129 -2.5057
     15  -3.1954  0.9331    -4.2200 -2.7012
     16  -3.1336  0.7020    -3.7452 -2.7618
     17  -3.0882  0.5392    -3.5966 -2.7965
     18  -3.0913  0.4276    -3.5656 -2.9075
     19  -3.0652  0.3408    -3.4267 -2.9086

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1898
      1   0.1018  0.0586     0.0071  0.1898
      2   0.1015  0.0588     0.0065  0.1898
      3   0.1014  0.0591     0.0059  0.1899
      4   0.1012  0.0586     0.0066  0.1896
      5   0.1028  0.0584     0.0072  0.1900
      6   0.1129  0.0559     0.0140  0.1915
      7   0.0518  0.0393     0.0001  0.1256
      8   0.0528  0.0401     0.0007  0.1288
      9   0.0604  0.0400     0.0038  0.1351
     10   0.0380  0.0268     0.0001  0.0846
     11   0.0411  0.0282     0.0001  0.0903
     12   0.0459  0.0292     0.0017  0.0963
     13   0.0503  0.0297     0.0046  0.1016
     14   0.0197  0.0153     0.0000  0.0447
     15   0.0213  0.0148     0.0001  0.0455
     16   0.0223  0.0144     0.0002  0.0459
     17   0.0238  0.0142     0.0012  0.0468
     18   0.0255  0.0141     0.0022  0.0480
     19   0.0271  0.0140     0.0035  0.0495

