Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6615  2.7062    -9.0057 -0.5576
      1  -2.3460  1.4435    -4.5866 -0.3022
      2  -3.4527  0.8638    -4.6924 -2.4342
      3  -2.8014  0.6204    -3.5089 -2.3264
      4  -2.5241  0.5573    -3.0708 -2.1645
      5  -2.3588  0.5536    -2.8128 -1.9716
      6  -2.4121  0.4019    -2.8121 -2.3605
      7  -2.3780  0.3065    -2.6334 -2.3586
      8  -2.3795  0.2201    -2.6327 -2.3793
      9  -2.3216  0.5453    -2.6360 -2.1161
     10  -2.2828  0.4490    -2.6255 -2.1146
     11  -2.2608  0.3602    -2.6201 -2.1157
     12  -2.2400  0.3034    -2.6160 -2.1150
     13  -2.1292  0.3140    -2.5629 -1.9533
     14  -2.0538  0.3892    -2.3713 -1.7039
     15  -2.0963  0.2756    -2.3721 -1.9473
     16  -2.1024  0.2037    -2.3718 -2.0051
     17  -2.1138  0.1530    -2.3723 -2.1161
     18  -2.1301  0.1693    -2.4672 -2.1212
     19  -2.1176  0.1314    -2.3714 -2.1209

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0586     0.0072  0.1899
      1   0.1031  0.0584     0.0076  0.1901
      2   0.1016  0.0588     0.0066  0.1898
      3   0.1010  0.0588     0.0065  0.1897
      4   0.1004  0.0586     0.0066  0.1894
      5   0.0990  0.0592     0.0059  0.1893
      6   0.1110  0.0560     0.0135  0.1912
      7   0.1193  0.0533     0.0210  0.1923
      8   0.1218  0.0515     0.0280  0.1925
      9   0.0606  0.0391     0.0052  0.1330
     10   0.0648  0.0397     0.0078  0.1383
     11   0.0684  0.0399     0.0104  0.1421
     12   0.0711  0.0403     0.0125  0.1456
     13   0.0589  0.0334     0.0095  0.1185
     14   0.0492  0.0307     0.0054  0.1034
     15   0.0544  0.0301     0.0099  0.1076
     16   0.0556  0.0297     0.0126  0.1082
     17   0.0590  0.0294     0.0159  0.1109
     18   0.0553  0.0271     0.0153  0.1027
     19   0.0585  0.0275     0.0172  0.1064

