Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6615  2.7062    -9.0057 -0.5576
      1  -2.3460  1.4435    -4.5866 -0.3022
      2  -3.4609  0.8581    -4.6928 -2.4451
      3  -2.9300  0.6171    -3.6849 -2.3914
      4  -2.5399  0.5582    -3.0962 -2.1925
      5  -2.7008  0.5111    -3.1616 -2.4762
      6  -2.6172  0.8969    -3.4170 -2.0720
      7  -2.5264  0.7276    -2.9580 -2.0968
      8  -2.5481  0.5628    -2.8993 -2.3795
      9  -2.5144  0.4276    -2.8859 -2.3816
     10  -2.5311  0.3367    -2.8862 -2.3960
     11  -2.5524  0.2753    -2.8880 -2.4067
     12  -2.5556  0.2215    -2.8877 -2.4114
     13  -2.5293  0.1930    -2.8812 -2.4048
     14  -2.5342  0.1671    -2.8816 -2.4073
     15  -2.5285  0.1504    -2.8798 -2.4063
     16  -2.5937  0.1201    -2.8865 -2.4497
     17  -2.6294  0.0743    -2.8887 -2.6414
     18  -2.6305  0.0628    -2.8887 -2.6427
     19  -2.6026  0.1081    -2.8870 -2.4681

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0586     0.0072  0.1899
      1   0.1031  0.0584     0.0076  0.1901
      2   0.1019  0.0587     0.0068  0.1899
      3   0.1024  0.0584     0.0079  0.1899
      4   0.1003  0.0590     0.0062  0.1896
      5   0.1008  0.0584     0.0072  0.1895
      6   0.0529  0.0425     0.0001  0.1345
      7   0.0597  0.0433     0.0013  0.1415
      8   0.0672  0.0431     0.0048  0.1473
      9   0.0710  0.0423     0.0090  0.1496
     10   0.0762  0.0420     0.0142  0.1539
     11   0.0797  0.0419     0.0176  0.1572
     12   0.0822  0.0415     0.0211  0.1588
     13   0.0868  0.0417     0.0245  0.1632
     14   0.0889  0.0414     0.0273  0.1645
     15   0.0909  0.0409     0.0297  0.1655
     16   0.0892  0.0397     0.0302  0.1623
     17   0.0924  0.0399     0.0328  0.1654
     18   0.0931  0.0397     0.0341  0.1657
     19   0.0756  0.0326     0.0279  0.1340

