trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1274 710.00  0.00 800.00 104.00  0
  1  732 410.00  0.00 800.00 26.00  0
  2  707 400.00  0.00 800.00  4.30  1
  3  745 420.00  0.00 800.00  8.60  1
  4  783 440.00  0.00 800.00 12.90  1
  5  695 390.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  1
  7  713 400.00  0.00 800.00 21.50  0
  8  676 400.00  0.00 800.00 21.50  0
  9  676 360.00  0.00 800.00 21.50  0
 10  676 380.00  0.00 800.00 12.90  1
 11  676 360.00  0.00 800.00 12.90  1
 12  676 400.00  0.00 800.00 21.50  0
 13  676 370.00  0.00 800.00 21.50  0
 14  676 390.00  0.00 800.00 21.50  1
 15  658 370.00  0.00 800.00 17.20  0
 16  658 370.00  0.00 800.00 12.90  1
 17  658 360.00  0.00 800.00 21.50  0
 18  676 380.00  0.00 800.00 17.20  0
 19  694 390.00  0.00 800.00 17.20  0
