Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3938  2.0778    -6.7014 -0.3578
      1  -1.6823  1.1863    -3.3617 -0.1843
      2  -2.4429  0.8202    -3.4214 -1.6283
      3  -2.8430  0.6626    -3.5782 -2.3861
      4  -3.1212  0.6296    -3.7673 -2.7902
      5  -2.9270  0.5105    -3.3585 -2.6878
      6  -2.9498  0.4068    -3.3505 -2.9046
      7  -2.9109  0.2837    -3.1596 -2.9045
      8  -2.8989  0.2067    -3.1539 -2.9050
      9  -2.8818  0.2644    -3.1523 -2.7502
     10  -2.8861  0.1935    -3.1520 -2.8011
     11  -2.8868  0.1458    -3.1518 -2.8275
     12  -2.8847  0.1153    -3.1509 -2.8277
     13  -2.8753  0.1167    -3.1501 -2.7644
     14  -2.8930  0.2233    -3.1529 -2.8460
     15  -2.8327  0.4990    -3.1542 -2.6461
     16  -2.8373  0.3862    -3.1526 -2.6642
     17  -2.7913  0.3780    -3.1463 -2.6514
     18  -2.7165  0.4017    -3.1253 -2.6397
     19  -2.6739  0.3548    -3.0775 -2.6052

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0593     0.0053  0.1897
      1   0.1010  0.0591     0.0055  0.1897
      2   0.1009  0.0591     0.0055  0.1897
      3   0.1014  0.0589     0.0061  0.1898
      4   0.1001  0.0591     0.0054  0.1895
      5   0.1029  0.0583     0.0074  0.1900
      6   0.1126  0.0560     0.0135  0.1915
      7   0.1212  0.0526     0.0239  0.1925
      8   0.1260  0.0500     0.0325  0.1930
      9   0.1118  0.0519     0.0220  0.1894
     10   0.1146  0.0502     0.0283  0.1897
     11   0.1159  0.0493     0.0315  0.1898
     12   0.1187  0.0482     0.0354  0.1903
     13   0.1193  0.0488     0.0349  0.1908
     14   0.0815  0.0417     0.0185  0.1573
     15   0.0401  0.0232     0.0049  0.0803
     16   0.0428  0.0230     0.0082  0.0824
     17   0.0401  0.0209     0.0082  0.0755
     18   0.0350  0.0167     0.0072  0.0614
     19   0.0356  0.0164     0.0078  0.0615

