Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1969  2.4073    -9.0601 -1.5830
      1  -7.1761  1.3326    -7.4436 -5.3969
      2  -8.0864  0.9049    -4.1862 -7.1495
      3  -8.5731  0.7280    -2.4040 -7.9690
      4  -8.2829  0.6842    -9.1559 -7.8490
      5  -8.0905  0.6462    -8.8043 -7.6840
      6  -7.8270  0.8041    -8.6060 -7.2312
      7  -7.3959  1.1715    -8.5399 -5.9105
      8  -6.8597  1.4967    -8.3963 -3.2780
      9  -7.0347  1.1906    -8.3546 -5.3739
     10  -6.3909  1.5313    -8.1499 -2.7511
     11  -6.5591  1.2459    -8.0685 -4.5333
     12  -5.9776  1.4693    -7.7706 -2.6434
     13  -6.1124  1.2109    -7.6150 -4.0929
     14  -6.1911  1.0219    -7.5608 -4.7999
     15  -5.7678  1.1148    -7.1843 -3.9830
     16  -5.8167  0.9689    -7.1066 -4.3940
     17  -5.4248  1.0697    -6.8232 -3.6521
     18  -5.6580  0.8844    -6.8729 -4.5125
     19  -5.6819  0.7840    -6.8370 -4.6250

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0589     0.0064  0.1898
      1   0.1017  0.0588     0.0065  0.1898
      2   0.1027  0.0583     0.0080  0.1900
      3   0.1047  0.0575     0.0100  0.1902
      4   0.1012  0.0581     0.0085  0.1895
      5   0.1018  0.0586     0.0079  0.1897
      6   0.0769  0.0549     0.0027  0.1771
      7   0.0329  0.0285     0.0001  0.0861
      8   0.0160  0.0135     0.0000  0.0390
      9   0.0172  0.0132     0.0001  0.0398
     10   0.0089  0.0066     0.0000  0.0185
     11   0.0097  0.0063     0.0001  0.0189
     12   0.0067  0.0040     0.0000  0.0113
     13   0.0073  0.0036     0.0000  0.0116
     14   0.0076  0.0033     0.0001  0.0118
     15   0.0068  0.0025     0.0001  0.0070
     16   0.0071  0.0022     0.0001  0.0072
     17   0.0067  0.0019     0.0001  0.0068
     18   0.0069  0.0018     0.0001  0.0068
     19   0.0070  0.0016     0.0003  0.0068

