Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5752  1.3363    -3.1630 -0.1649
      1  -2.3441  1.0935    -3.8270 -1.5979
      2  -1.9734  0.9230    -2.6293 -1.4632
      3  -1.7933  0.8137    -2.2693 -1.3809
      4  -1.9489  0.7916    -2.3466 -1.6591
      5  -1.8797  0.6015    -2.1098 -1.6623
      6  -1.8619  0.4394    -2.1073 -1.7089
      7  -1.8416  0.3219    -2.1021 -1.7117
      8  -1.8316  0.2405    -2.0999 -1.7123
      9  -1.8326  0.1780    -2.0997 -1.7403
     10  -1.8333  0.1355    -2.0996 -1.7620
     11  -1.8317  0.1079    -2.0992 -1.7622
     12  -1.8319  0.0905    -2.0992 -1.7686
     13  -1.8324  0.0795    -2.0992 -1.7763
     14  -1.8332  0.0724    -2.0992 -1.7866
     15  -1.8339  0.0680    -2.0992 -1.7964
     16  -1.8299  0.0725    -2.0988 -1.7569
     17  -1.8302  0.0710    -2.0988 -1.7598
     18  -1.8306  0.0697    -2.0988 -1.7640
     19  -1.8318  0.0674    -2.0989 -1.7755

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0973  0.0608     0.0001  0.1893
      1   0.0957  0.0613     0.0001  0.1890
      2   0.0989  0.0606     0.0001  0.1896
      3   0.1018  0.0596     0.0028  0.1900
      4   0.1041  0.0590     0.0029  0.1903
      5   0.1131  0.0561     0.0115  0.1916
      6   0.1171  0.0536     0.0216  0.1919
      7   0.1211  0.0514     0.0289  0.1923
      8   0.1247  0.0497     0.0347  0.1927
      9   0.1265  0.0483     0.0393  0.1929
     10   0.1277  0.0474     0.0424  0.1930
     11   0.1289  0.0466     0.0447  0.1931
     12   0.1292  0.0463     0.0458  0.1931
     13   0.1296  0.0460     0.0469  0.1931
     14   0.1301  0.0457     0.0481  0.1932
     15   0.1305  0.0454     0.0490  0.1932
     16   0.1339  0.0447     0.0517  0.1939
     17   0.1341  0.0446     0.0522  0.1939
     18   0.1343  0.0444     0.0528  0.1939
     19   0.1348  0.0441     0.0540  0.1939

