Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5231  1.6839    -9.1951 -4.1284
      1  -5.1258  0.9525    -6.5228 -3.9852
      2  -4.4722  0.6861    -5.2736 -3.8112
      3  -4.0534  0.6540    -4.6675 -3.4946
      4  -3.8797  0.6543    -4.4198 -3.2225
      5  -3.5755  0.9666    -4.4091 -2.1626
      6  -3.7400  0.7186    -4.3146 -3.1995
      7  -3.6576  0.6293    -4.1553 -3.1798
      8  -3.7082  0.4736    -4.1440 -3.5041
      9  -3.7128  0.3512    -4.1289 -3.5971
     10  -3.7140  0.2647    -4.1199 -3.6773
     11  -3.7084  0.2024    -4.1039 -3.6883
     12  -3.7050  0.1613    -4.0916 -3.6905
     13  -3.7032  0.1355    -4.0837 -3.6908
     14  -3.7021  0.1199    -4.0775 -3.6910
     15  -3.7014  0.1108    -4.0733 -3.6912
     16  -3.7035  0.1025    -4.0736 -3.6930
     17  -3.7030  0.0991    -4.0702 -3.6931
     18  -3.7041  0.0957    -4.0705 -3.6942
     19  -3.7039  0.0945    -4.0686 -3.6942

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0589     0.0054  0.1899
      1   0.1014  0.0592     0.0044  0.1899
      2   0.1011  0.0594     0.0041  0.1898
      3   0.0981  0.0609     0.0019  0.1896
      4   0.0944  0.0612     0.0018  0.1890
      5   0.0463  0.0433     0.0001  0.1349
      6   0.0582  0.0452     0.0001  0.1466
      7   0.0634  0.0470     0.0013  0.1542
      8   0.0727  0.0468     0.0055  0.1606
      9   0.0763  0.0458     0.0105  0.1623
     10   0.0786  0.0450     0.0146  0.1633
     11   0.0797  0.0446     0.0165  0.1637
     12   0.0806  0.0442     0.0182  0.1641
     13   0.0812  0.0440     0.0194  0.1643
     14   0.0818  0.0438     0.0205  0.1645
     15   0.0821  0.0436     0.0212  0.1647
     16   0.0829  0.0434     0.0222  0.1650
     17   0.0831  0.0433     0.0226  0.1651
     18   0.0836  0.0431     0.0234  0.1653
     19   0.0838  0.0431     0.0236  0.1654

