trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1265 710.00  0.00 800.00  4.30  0
  1  654 370.00  0.00 800.00  6.44  1
  2  694 390.00  0.00 800.00 17.20  0
  3  745 420.00  0.00 800.00  8.60  0
  4  744 420.00  0.00 800.00  6.44  1
  5  744 410.00  0.00 800.00  8.60  0
  6  744 410.00  0.00 800.00  4.30  1
  7  744 430.00  0.00 800.00  4.30  1
  8  744 440.00  0.00 800.00  8.60  0
  9  744 420.00  0.00 800.00  4.30  1
 10  744 410.00  0.00 800.00  4.30  1
 11  744 430.00  0.00 800.00  8.60  0
 12  744 430.00  0.00 800.00  4.30  1
 13  744 410.00  0.00 800.00  8.60  0
 14  744 400.00  0.00 800.00  8.60  0
 15  744 440.00  0.00 800.00  4.30  0
 16  673 380.00  0.00 800.00  8.60  0
 17  780 440.00  0.00 800.00  6.44  1
 18  762 430.00  0.00 800.00  6.44  0
 19  780 450.00  0.00 800.00  4.30  1
