Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4833  1.7053    -9.1908 -4.0784
      1  -5.0904  0.9797    -6.5237 -3.9575
      2  -5.7779  0.7140    -6.6186 -5.2679
      3  -6.0575  0.6178    -6.7649 -5.7225
      4  -6.3282  0.6913    -7.2078 -6.0724
      5  -6.2595  0.4906    -6.6326 -6.0808
      6  -6.2816  0.3696    -6.6046 -6.1101
      7  -6.2924  0.2882    -6.5845 -6.1268
      8  -6.2970  0.2366    -6.5813 -6.1339
      9  -6.2992  0.2047    -6.5808 -6.1384
     10  -6.3004  0.1852    -6.5805 -6.1421
     11  -6.3009  0.1732    -6.5802 -6.1448
     12  -6.3015  0.1644    -6.5799 -6.1488
     13  -6.3016  0.1585    -6.5796 -6.1513
     14  -6.3018  0.1537    -6.5793 -6.1541
     15  -6.3018  0.1501    -6.5791 -6.1559
     16  -6.3018  0.1470    -6.5789 -6.1575
     17  -6.3018  0.1439    -6.5788 -6.1594
     18  -6.3016  0.1419    -6.5786 -6.1601
     19  -6.3016  0.1396    -6.5785 -6.1613

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0594     0.0045  0.1897
      1   0.0996  0.0596     0.0039  0.1895
      2   0.1001  0.0597     0.0039  0.1897
      3   0.1010  0.0591     0.0051  0.1898
      4   0.0933  0.0605     0.0024  0.1883
      5   0.1057  0.0575     0.0085  0.1903
      6   0.1084  0.0560     0.0140  0.1906
      7   0.1101  0.0549     0.0175  0.1907
      8   0.1110  0.0544     0.0195  0.1908
      9   0.1116  0.0540     0.0210  0.1909
     10   0.1121  0.0536     0.0221  0.1909
     11   0.1126  0.0533     0.0230  0.1909
     12   0.1132  0.0530     0.0242  0.1910
     13   0.1136  0.0527     0.0251  0.1910
     14   0.1140  0.0525     0.0260  0.1911
     15   0.1144  0.0523     0.0267  0.1911
     16   0.1147  0.0521     0.0274  0.1912
     17   0.1150  0.0519     0.0281  0.1912
     18   0.1152  0.0518     0.0284  0.1912
     19   0.1154  0.0516     0.0289  0.1912

