Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.7724  1.8163    -5.5884 -0.2899
      1  -4.2374  1.2130    -6.6645 -2.9689
      2  -3.4679  0.7374    -4.2816 -2.9064
      3  -3.0641  0.7094    -3.6571 -2.6207
      4  -3.2319  0.6410    -3.7757 -2.9624
      5  -3.1941  0.4708    -3.6545 -2.9793
      6  -3.1753  0.3583    -3.6196 -2.9899
      7  -3.1668  0.2847    -3.6021 -2.9967
      8  -3.1627  0.2382    -3.5920 -3.0013
      9  -3.1605  0.2093    -3.5841 -3.0048
     10  -3.1946  0.1456    -3.6024 -3.1736
     11  -3.2021  0.1247    -3.6100 -3.1780
     12  -3.2009  0.1144    -3.6065 -3.1780
     13  -3.2001  0.1083    -3.6037 -3.1781
     14  -3.1988  0.1033    -3.5990 -3.1781
     15  -3.1978  0.1000    -3.5952 -3.1781
     16  -3.1975  0.0984    -3.5936 -3.1781
     17  -3.1971  0.0973    -3.5922 -3.1781
     18  -3.1964  0.0956    -3.5894 -3.1781
     19  -3.1960  0.0945    -3.5875 -3.1781

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0987  0.0599     0.0039  0.1894
      1   0.0965  0.0605     0.0031  0.1891
      2   0.1004  0.0596     0.0039  0.1897
      3   0.0978  0.0607     0.0021  0.1895
      4   0.0988  0.0595     0.0029  0.1893
      5   0.1023  0.0578     0.0086  0.1896
      6   0.1048  0.0565     0.0130  0.1899
      7   0.1063  0.0557     0.0157  0.1901
      8   0.1071  0.0552     0.0174  0.1902
      9   0.1079  0.0547     0.0189  0.1902
     10   0.1165  0.0531     0.0249  0.1918
     11   0.1216  0.0516     0.0294  0.1926
     12   0.1220  0.0513     0.0303  0.1926
     13   0.1223  0.0511     0.0310  0.1927
     14   0.1227  0.0508     0.0320  0.1927
     15   0.1231  0.0505     0.0330  0.1927
     16   0.1233  0.0504     0.0334  0.1927
     17   0.1234  0.0502     0.0339  0.1927
     18   0.1237  0.0500     0.0346  0.1928
     19   0.1240  0.0499     0.0351  0.1928

