trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1113 620.00  0.00 800.00 156.00  0
  1  695 390.00  0.00 800.00 21.50  0
  2  707 400.00  0.00 800.00  4.30  1
  3  745 420.00  0.00 800.00  8.60  1
  4  676 380.00  0.00 800.00 17.20  0
  5  693 390.00  0.00 800.00 12.90  0
  6  656 370.00  0.00 800.00 10.80  0
  7  745 420.00  0.00 800.00  8.60  1
  8  727 410.00  0.00 800.00  8.60  1
  9  709 400.00  0.00 800.00  8.60  1
 10  729 410.00  0.00 800.00 12.90  0
 11  638 360.00  0.00 800.00 10.80  0
 12  709 400.00  0.00 800.00  8.60  1
 13  709 400.00  0.00 800.00 10.80  0
 14  709 410.00  0.00 800.00  6.44  1
 15  638 360.00  0.00 800.00 10.80  1
 16  709 400.00  0.00 800.00  6.44  1
 17  709 400.00  0.00 800.00  6.44  1
 18  709 410.00  0.00 800.00 10.80  0
 19  638 360.00  0.00 800.00 10.80  1
