Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2103  2.0692    -6.9504 -0.0595
      1  -0.8673  1.9580    -6.4579 -0.0397
      2  -0.7238  1.9387    -6.2789 -0.0270
      3  -0.4239  1.5292    -4.0651 -0.0249
      4  -0.2311  1.1383    -0.4676 -0.0240
      5  -0.1234  0.8167    -0.2691 -0.0237
      6  -0.0683  0.5907    -0.2640 -0.0234
      7  -0.0399  0.4246    -0.2618 -0.0233
      8  -0.0254  0.3061    -0.2608 -0.0232
      9  -0.0180  0.2197    -0.2603 -0.0232
     10  -0.0142  0.1592    -0.2600 -0.0232
     11  -0.0423  0.4422    -0.2617 -0.0233
     12  -0.0269  0.3196    -0.2608 -0.0232
     13  -0.0189  0.2323    -0.2603 -0.0232
     14  -0.0148  0.1689    -0.2601 -0.0232
     15  -0.0126  0.1244    -0.2599 -0.0232
     16  -0.0115  0.0935    -0.2599 -0.0232
     17  -0.0109  0.0734    -0.2598 -0.0232
     18  -0.0105  0.0534    -0.2598 -0.0232
     19  -0.0129  0.1307    -0.2599 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0798  0.0663     0.0000  0.1871
      1   0.0943  0.0662     0.0000  0.1901
      2   0.0973  0.0650     0.0000  0.1902
      3   0.1107  0.0603     0.0001  0.1918
      4   0.1190  0.0552     0.0025  0.1924
      5   0.1222  0.0524     0.0247  0.1926
      6   0.1267  0.0494     0.0365  0.1930
      7   0.1304  0.0470     0.0444  0.1934
      8   0.1337  0.0451     0.0506  0.1937
      9   0.1367  0.0435     0.0560  0.1940
     10   0.1397  0.0420     0.0609  0.1944
     11   0.1014  0.0427     0.0341  0.1755
     12   0.1046  0.0418     0.0382  0.1768
     13   0.1077  0.0410     0.0422  0.1782
     14   0.1107  0.0404     0.0455  0.1795
     15   0.1139  0.0399     0.0491  0.1812
     16   0.1166  0.0393     0.0520  0.1824
     17   0.1203  0.0391     0.0553  0.1844
     18   0.1228  0.0386     0.0580  0.1854
     19   0.0958  0.0340     0.0425  0.1553

