Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6279  2.7224    -9.0020 -0.5082
      1  -2.3137  1.4524    -4.5803 -0.2665
      2  -1.1493  0.9124    -2.3316 -0.1376
      3  -1.6493  0.6850    -2.3729 -1.0899
      4  -1.9099  0.5732    -2.5118 -1.5914
      5  -2.2036  0.6226    -2.8745 -1.9120
      6  -2.1121  0.4290    -2.3756 -1.9046
      7  -2.0870  0.3159    -2.3670 -1.9067
      8  -2.0925  0.2346    -2.3665 -1.9482
      9  -2.0769  0.2016    -2.3622 -1.9242
     10  -2.0777  0.1588    -2.3620 -1.9339
     11  -2.0660  0.1467    -2.3605 -1.9152
     12  -2.0650  0.1288    -2.3601 -1.9156
     13  -2.0680  0.1141    -2.3603 -1.9234
     14  -2.0569  0.1181    -2.3593 -1.9083
     15  -2.0603  0.1106    -2.3595 -1.9141
     16  -2.0599  0.1089    -2.3594 -1.9138
     17  -2.0596  0.1081    -2.3594 -1.9135
     18  -2.0587  0.1082    -2.3593 -1.9125
     19  -2.0596  0.1069    -2.3594 -1.9139

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0075  0.1899
      1   0.1027  0.0584     0.0077  0.1900
      2   0.1036  0.0581     0.0087  0.1901
      3   0.1030  0.0583     0.0083  0.1900
      4   0.1037  0.0580     0.0088  0.1901
      5   0.0973  0.0599     0.0050  0.1892
      6   0.1089  0.0568     0.0121  0.1909
      7   0.1137  0.0546     0.0185  0.1914
      8   0.1173  0.0525     0.0249  0.1918
      9   0.1214  0.0519     0.0286  0.1927
     10   0.1225  0.0510     0.0315  0.1928
     11   0.1250  0.0508     0.0336  0.1934
     12   0.1262  0.0501     0.0358  0.1935
     13   0.1274  0.0492     0.0384  0.1936
     14   0.1287  0.0494     0.0391  0.1940
     15   0.1300  0.0485     0.0419  0.1941
     16   0.1311  0.0480     0.0433  0.1941
     17   0.1320  0.0475     0.0446  0.1942
     18   0.1333  0.0471     0.0460  0.1944
     19   0.1337  0.0468     0.0469  0.1944

