Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4849  2.2378    -9.0886 -2.1404
      1  -3.5679  1.1917    -5.4231 -1.9417
      2  -2.6599  0.7857    -3.6705 -1.8404
      3  -3.0791  0.5992    -3.7829 -2.6460
      4  -3.3504  0.5336    -3.9340 -3.0462
      5  -3.1837  0.4708    -3.6231 -2.9536
      6  -3.1979  0.3596    -3.6123 -3.0818
      7  -3.1825  0.2616    -3.5814 -3.0890
      8  -3.1758  0.2011    -3.5647 -3.0938
      9  -3.1725  0.1630    -3.5542 -3.0971
     10  -3.1705  0.1396    -3.5458 -3.0997
     11  -3.1697  0.1265    -3.5425 -3.1014
     12  -3.1351  0.1195    -3.4160 -3.0049
     13  -3.1605  0.0730    -3.4172 -3.1707
     14  -3.1624  0.0597    -3.4172 -3.1723
     15  -3.1673  0.0453    -3.4178 -3.1767
     16  -3.2138  0.1349    -3.6278 -3.1782
     17  -3.2680  0.1618    -3.6655 -3.1838
     18  -3.2905  0.1579    -3.6715 -3.1879
     19  -3.3128  0.1531    -3.6758 -3.1926

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0070  0.1898
      1   0.1019  0.0586     0.0068  0.1898
      2   0.1017  0.0586     0.0068  0.1898
      3   0.1026  0.0583     0.0077  0.1899
      4   0.1015  0.0585     0.0073  0.1897
      5   0.1029  0.0575     0.0091  0.1897
      6   0.1097  0.0553     0.0157  0.1907
      7   0.1116  0.0541     0.0203  0.1909
      8   0.1127  0.0533     0.0229  0.1910
      9   0.1134  0.0528     0.0246  0.1910
     10   0.1141  0.0524     0.0261  0.1911
     11   0.1144  0.0522     0.0268  0.1911
     12   0.1159  0.0524     0.0264  0.1915
     13   0.1238  0.0499     0.0337  0.1927
     14   0.1249  0.0491     0.0363  0.1928
     15   0.1310  0.0474     0.0422  0.1937
     16   0.0708  0.0394     0.0176  0.1460
     17   0.0580  0.0322     0.0156  0.1186
     18   0.0586  0.0325     0.0163  0.1207
     19   0.0589  0.0326     0.0170  0.1218

