Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5314  2.2116    -9.0932 -2.2325
      1  -3.6178  1.1718    -5.4317 -2.0236
      2  -2.7117  0.7787    -3.6788 -1.9080
      3  -3.2163  0.6193    -3.8942 -2.8068
      4  -3.5137  0.6589    -4.3531 -3.1969
      5  -3.4183  0.4684    -3.7508 -3.1973
      6  -3.4484  0.3616    -3.7333 -3.4279
      7  -3.4445  0.2736    -3.6965 -3.4312
      8  -3.4349  0.1947    -3.6880 -3.4315
      9  -3.4397  0.1491    -3.6876 -3.4382
     10  -3.4366  0.1117    -3.6866 -3.4383
     11  -3.5290  0.2700    -3.9443 -3.4422
     12  -3.5988  0.2795    -4.0370 -3.4530
     13  -3.6356  0.2502    -4.0723 -3.4659
     14  -3.6518  0.2180    -4.0764 -3.4770
     15  -3.6405  0.1802    -4.0050 -3.4761
     16  -3.6332  0.1576    -3.9516 -3.4752
     17  -3.6414  0.1458    -3.9518 -3.4821
     18  -3.6547  0.1337    -3.9523 -3.4967
     19  -3.6856  0.1067    -3.9749 -3.5968

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0590     0.0061  0.1898
      1   0.1014  0.0590     0.0059  0.1898
      2   0.1015  0.0591     0.0058  0.1899
      3   0.1002  0.0593     0.0050  0.1896
      4   0.0939  0.0606     0.0024  0.1884
      5   0.1064  0.0577     0.0084  0.1905
      6   0.1165  0.0548     0.0158  0.1920
      7   0.1190  0.0531     0.0219  0.1922
      8   0.1203  0.0520     0.0262  0.1923
      9   0.1252  0.0499     0.0329  0.1928
     10   0.1259  0.0493     0.0350  0.1929
     11   0.0688  0.0406     0.0122  0.1451
     12   0.0595  0.0351     0.0107  0.1241
     13   0.0592  0.0342     0.0116  0.1220
     14   0.0608  0.0342     0.0132  0.1237
     15   0.0621  0.0338     0.0153  0.1245
     16   0.0633  0.0335     0.0169  0.1253
     17   0.0648  0.0336     0.0182  0.1272
     18   0.0659  0.0335     0.0195  0.1281
     19   0.0646  0.0312     0.0204  0.1210

