Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0094  1.3945    -3.9462 -0.2153
      1  -3.0243  0.9345    -4.1512 -2.1476
      2  -2.5746  0.7795    -3.2883 -2.0732
      3  -2.3040  0.7544    -2.8461 -1.8820
      4  -2.1454  0.7589    -2.5980 -1.6259
      5  -2.1821  0.5687    -2.5779 -2.1144
      6  -2.1347  0.4330    -2.3727 -2.1148
      7  -2.1330  0.3140    -2.3715 -2.1223
      8  -2.1227  0.2257    -2.3691 -2.1226
      9  -2.1141  0.1882    -2.3641 -2.1219
     10  -2.0878  0.5934    -2.3681 -1.8421
     11  -1.9779  0.9100    -2.3737 -1.2683
     12  -1.9826  0.6941    -2.3620 -1.6366
     13  -2.1004  0.7594    -2.3748 -1.7907
     14  -2.1308  0.6556    -2.3736 -1.8821
     15  -2.1322  0.5247    -2.3715 -1.9370
     16  -2.3938  1.5037    -6.6024 -1.5241
     17  -2.1966  1.1467    -4.3007 -1.6118
     18  -2.0833  0.8577    -2.6121 -1.6382
     19  -2.0479  0.6640    -2.5201 -1.7288

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0992  0.0600     0.0023  0.1895
      1   0.0983  0.0603     0.0016  0.1894
      2   0.1001  0.0600     0.0026  0.1898
      3   0.0996  0.0602     0.0024  0.1897
      4   0.0978  0.0609     0.0022  0.1895
      5   0.1113  0.0570     0.0096  0.1914
      6   0.1200  0.0539     0.0182  0.1925
      7   0.1254  0.0505     0.0308  0.1930
      8   0.1270  0.0491     0.0360  0.1931
      9   0.1328  0.0475     0.0424  0.1940
     10   0.0663  0.0421     0.0048  0.1440
     11   0.0353  0.0251     0.0001  0.0791
     12   0.0395  0.0247     0.0021  0.0819
     13   0.0389  0.0244     0.0012  0.0808
     14   0.0437  0.0254     0.0035  0.0869
     15   0.0479  0.0255     0.0077  0.0907
     16   0.0174  0.0132     0.0000  0.0381
     17   0.0190  0.0127     0.0001  0.0389
     18   0.0199  0.0122     0.0001  0.0393
     19   0.0214  0.0120     0.0010  0.0401

