trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  697 390.00  0.00 800.00 52.00  0
  1  655 370.00  0.00 800.00  8.60  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  0
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  0
  7  726 410.00  0.00 800.00  6.44  1
  8  674 400.00  0.00 800.00 12.90  0
  9  674 400.00  0.00 800.00  8.60  0
 10  744 420.00  0.00 800.00  6.44  0
 11  726 410.00  0.00 800.00  6.44  0
 12  689 390.00  0.00 800.00  4.30  1
 13  762 430.00  0.00 800.00  6.44  1
 14  726 410.00  0.00 800.00  6.44  1
 15  708 400.00  0.00 800.00  6.44  1
 16  708 420.00  0.00 800.00  4.30  0
 17 1418 790.00  0.00 800.00 104.00  0
 18 1419 790.00  0.00 800.00 156.00  0
 19  456 260.00  0.00 800.00  6.44  1
