Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7449  2.6569    -9.0139 -0.7264
      1  -2.4300  1.3913    -4.5913 -0.4782
      2  -1.3929  0.9045    -2.5944 -0.3581
      3  -0.7542  0.7441    -1.4180 -0.2836
      4  -1.0121  0.6736    -1.5498 -0.6892
      5  -1.1757  0.6668    -1.7523 -0.9442
      6  -1.0907  0.5013    -1.3254 -0.9266
      7  -1.0745  1.0276    -1.6800 -0.6410
      8  -1.2241  1.0927    -2.1344 -0.8120
      9  -1.1485  0.8361    -1.5807 -0.8401
     10  -1.1061  0.6355    -1.5053 -0.8615
     11  -1.0788  0.4786    -1.4533 -0.8731
     12  -1.0636  0.3640    -1.4180 -0.8803
     13  -1.0556  0.2835    -1.3926 -0.8861
     14  -1.0311  0.2184    -1.3163 -0.8752
     15  -1.0313  0.1757    -1.3159 -0.8822
     16  -1.0314  0.1475    -1.3155 -0.8870
     17  -1.0814  0.1928    -1.4319 -1.0656
     18  -1.0651  0.1416    -1.3207 -1.0647
     19  -1.0703  0.1156    -1.3208 -1.0710

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1027  0.0583     0.0080  0.1899
      1   0.1029  0.0582     0.0081  0.1900
      2   0.1036  0.0579     0.0091  0.1900
      3   0.1038  0.0578     0.0090  0.1900
      4   0.1023  0.0580     0.0083  0.1897
      5   0.1015  0.0590     0.0070  0.1899
      6   0.1138  0.0557     0.0150  0.1917
      7   0.0540  0.0393     0.0001  0.1275
      8   0.0520  0.0387     0.0001  0.1240
      9   0.0565  0.0383     0.0025  0.1274
     10   0.0601  0.0378     0.0065  0.1300
     11   0.0622  0.0373     0.0093  0.1313
     12   0.0637  0.0370     0.0115  0.1323
     13   0.0649  0.0367     0.0135  0.1331
     14   0.0697  0.0367     0.0177  0.1379
     15   0.0710  0.0365     0.0194  0.1388
     16   0.0718  0.0363     0.0208  0.1394
     17   0.0564  0.0296     0.0139  0.1089
     18   0.0598  0.0294     0.0169  0.1117
     19   0.0631  0.0298     0.0188  0.1154

