trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1026 580.00  0.00 800.00  0.43  1
  1  698 390.00  0.00 800.00 104.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  1
  6  617 350.00  0.00 800.00  4.30  0
  7  634 360.00  0.00 800.00  3.00  0
  8  652 370.00  0.00 800.00  3.00  1
  9  634 370.00  0.00 800.00  2.00  1
 10  634 380.00  0.00 800.00  2.00  1
 11  634 360.00  0.00 800.00  2.00  1
 12  634 350.00  0.00 800.00  2.00  1
 13  634 350.00  0.00 800.00  2.00  1
 14  634 350.00  0.00 800.00  4.30  0
 15  634 370.00  0.00 800.00  2.00  1
 16  634 360.00  0.00 800.00  2.00  1
 17  634 340.00  0.00 800.00  4.30  1
 18  778 440.00  0.00 800.00  3.00  0
 19  778 440.00  0.00 800.00  2.00  1
