Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5223  1.6427    -5.5812 -0.1407
      1  -2.3174  1.6689    -6.9627 -1.3285
      2  -2.8125  1.8234    -7.7487 -1.7583
      3  -4.4096  2.3052    -8.8605 -2.1337
      4  -2.9391  1.2577    -5.6062 -2.0282
      5  -3.6156  1.3936    -6.8999 -2.3281
      6  -4.1865  1.4623    -7.6793 -2.6785
      7  -3.8368  1.0742    -5.7301 -2.7643
      8  -4.2429  1.2058    -6.7800 -2.9570
      9  -4.1099  0.9396    -5.5022 -3.1713
     10  -4.3194  0.9281    -5.7495 -3.4710
     11  -4.2181  0.7458    -5.2047 -3.5224
     12  -4.1322  0.6258    -4.9262 -3.5234
     13  -4.1996  0.5289    -4.9321 -3.7425
     14  -4.2811  0.4778    -4.9701 -3.9432
     15  -4.2264  0.3987    -4.8176 -3.9237
     16  -4.1828  0.3406    -4.7130 -3.9005
     17  -4.0701  0.4027    -4.6467 -3.7280
     18  -4.1025  0.3385    -4.6530 -3.8174
     19  -4.2161  0.4322    -4.7655 -3.9258

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0932  0.0623     0.0001  0.1888
      1   0.0878  0.0635     0.0001  0.1880
      2   0.0815  0.0639     0.0001  0.1867
      3   0.0296  0.0373     0.0001  0.1140
      4   0.0438  0.0444     0.0001  0.1402
      5   0.0188  0.0166     0.0000  0.0476
      6   0.0136  0.0114     0.0000  0.0325
      7   0.0161  0.0119     0.0001  0.0352
      8   0.0127  0.0098     0.0000  0.0276
      9   0.0142  0.0098     0.0001  0.0295
     10   0.0139  0.0096     0.0001  0.0288
     11   0.0154  0.0098     0.0001  0.0310
     12   0.0169  0.0102     0.0006  0.0329
     13   0.0184  0.0105     0.0010  0.0345
     14   0.0192  0.0108     0.0013  0.0362
     15   0.0208  0.0111     0.0020  0.0384
     16   0.0222  0.0114     0.0027  0.0402
     17   0.0190  0.0099     0.0017  0.0339
     18   0.0203  0.0100     0.0024  0.0353
     19   0.0165  0.0080     0.0012  0.0274

