Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6112  2.7303    -9.0002 -0.4842
      1  -2.2998  1.4594    -4.5798 -0.2491
      2  -1.1470  0.9217    -2.3413 -0.1307
      3  -1.7926  0.6995    -2.5158 -1.3295
      4  -2.0701  0.6428    -2.6862 -1.7383
      5  -2.2315  0.6426    -2.9847 -1.9522
      6  -2.7029  1.0751    -4.8497 -2.1188
      7  -2.4244  0.7413    -3.2403 -2.1138
      8  -2.2938  0.8081    -2.9754 -1.9266
      9  -2.1982  0.6832    -2.6253 -1.9078
     10  -2.4405  1.0641    -4.0128 -1.8967
     11  -2.3314  0.8087    -2.8878 -1.9270
     12  -2.4275  0.8202    -3.0538 -2.1034
     13  -2.4433  0.7061    -2.9700 -2.1499
     14  -2.4375  0.5751    -2.8909 -2.1996
     15  -2.3930  0.4354    -2.7634 -2.2004
     16  -2.3990  0.3509    -2.7501 -2.2929
     17  -2.3793  0.2636    -2.6364 -2.2918
     18  -2.3835  0.2063    -2.6359 -2.3789
     19  -2.3748  0.1557    -2.6309 -2.3787

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1020  0.0586     0.0074  0.1898
      3   0.1010  0.0591     0.0059  0.1897
      4   0.1002  0.0592     0.0055  0.1896
      5   0.0982  0.0594     0.0048  0.1891
      6   0.0421  0.0388     0.0001  0.1198
      7   0.0525  0.0402     0.0014  0.1304
      8   0.0473  0.0359     0.0005  0.1147
      9   0.0539  0.0378     0.0022  0.1239
     10   0.0295  0.0225     0.0001  0.0686
     11   0.0322  0.0222     0.0003  0.0706
     12   0.0323  0.0228     0.0001  0.0722
     13   0.0358  0.0241     0.0011  0.0780
     14   0.0394  0.0247     0.0028  0.0821
     15   0.0425  0.0244     0.0061  0.0845
     16   0.0458  0.0249     0.0081  0.0883
     17   0.0484  0.0245     0.0108  0.0901
     18   0.0510  0.0246     0.0134  0.0929
     19   0.0532  0.0243     0.0157  0.0946

