Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6112  2.7303    -9.0002 -0.4842
      1  -2.2998  1.4594    -4.5798 -0.2491
      2  -3.4478  0.8686    -4.6918 -2.4297
      3  -2.9150  0.6299    -3.6839 -2.3776
      4  -2.6275  0.5212    -3.1631 -2.2224
      5  -2.3595  0.5625    -2.8597 -1.9046
      6  -2.4246  0.4009    -2.8606 -2.3592
      7  -2.3981  0.3020    -2.8009 -2.3724
      8  -2.3792  0.2341    -2.7049 -2.3760
      9  -2.3665  0.1854    -2.6322 -2.3763
     10  -2.3800  0.1232    -2.6326 -2.3858
     11  -2.3720  0.1087    -2.6265 -2.3846
     12  -2.3742  0.0754    -2.6264 -2.3862
     13  -2.3454  0.2106    -2.6260 -2.2032
     14  -2.2278  0.3771    -2.6173 -2.0404
     15  -2.3119  0.3451    -2.6260 -2.1360
     16  -2.3240  0.2623    -2.6259 -2.1587
     17  -2.3134  0.2180    -2.6234 -2.1553
     18  -2.3294  0.1719    -2.6242 -2.1779
     19  -2.3329  0.1410    -2.6242 -2.1870

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1015  0.0589     0.0064  0.1898
      3   0.1017  0.0586     0.0073  0.1898
      4   0.1027  0.0583     0.0081  0.1899
      5   0.0954  0.0596     0.0048  0.1885
      6   0.1074  0.0568     0.0115  0.1905
      7   0.1123  0.0546     0.0174  0.1911
      8   0.1168  0.0528     0.0231  0.1917
      9   0.1206  0.0513     0.0283  0.1922
     10   0.1265  0.0483     0.0387  0.1928
     11   0.1312  0.0474     0.0427  0.1937
     12   0.1324  0.0463     0.0463  0.1938
     13   0.0817  0.0429     0.0178  0.1609
     14   0.0471  0.0266     0.0068  0.0930
     15   0.0497  0.0269     0.0086  0.0957
     16   0.0523  0.0264     0.0121  0.0976
     17   0.0547  0.0267     0.0144  0.1005
     18   0.0574  0.0264     0.0170  0.1026
     19   0.0584  0.0261     0.0189  0.1032

