Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.5138  1.3055    -6.0243 -6.0949
      1  -6.6510  0.9790    -7.7638 -5.8587
      2  -6.2240  0.8785    -6.9930 -5.4808
      3  -6.0742  0.8037    -6.6897 -5.3867
      4  -5.8802  0.8667    -6.5147 -4.7882
      5  -5.2153  1.4770    -6.5475 -1.7360
      6  -4.2608  1.8712    -7.1846 -0.7450
      7  -3.2992  2.0981    -7.6638 -0.3763
      8  -3.1052  1.9113    -6.5166 -0.3656
      9  -3.7970  1.5651    -6.3610 -1.1857
     10  -3.7487  1.4169    -5.8347 -1.3409
     11  -4.2033  1.1447    -5.8942 -2.4889
     12  -4.5277  0.9934    -5.9802 -3.1850
     13  -4.2220  0.9784    -5.6397 -2.9327
     14  -4.4178  0.8681    -5.6953 -3.3776
     15  -4.4165  0.7597    -5.6188 -3.4611
     16  -4.2366  0.7083    -5.3382 -3.3330
     17  -4.3710  0.6330    -5.4120 -3.6043
     18  -4.2511  0.5811    -5.2016 -3.5248
     19  -4.3453  0.5237    -5.2402 -3.7250

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0995  0.0602     0.0009  0.1897
      1   0.0977  0.0611     0.0001  0.1895
      2   0.0977  0.0615     0.0001  0.1896
      3   0.0999  0.0610     0.0009  0.1900
      4   0.0934  0.0624     0.0003  0.1893
      5   0.0269  0.0288     0.0000  0.0828
      6   0.0084  0.0074     0.0000  0.0196
      7   0.0053  0.0038     0.0000  0.0074
      8   0.0062  0.0034     0.0000  0.0084
      9   0.0065  0.0036     0.0000  0.0103
     10   0.0071  0.0032     0.0001  0.0107
     11   0.0075  0.0034     0.0001  0.0117
     12   0.0078  0.0036     0.0001  0.0123
     13   0.0076  0.0034     0.0001  0.0119
     14   0.0079  0.0035     0.0001  0.0123
     15   0.0081  0.0033     0.0003  0.0124
     16   0.0083  0.0034     0.0003  0.0127
     17   0.0086  0.0036     0.0004  0.0130
     18   0.0089  0.0038     0.0004  0.0133
     19   0.0093  0.0040     0.0005  0.0136

