trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  962 540.00  0.00 800.00 10.80  1
  1  701 390.00  0.00 800.00 520.00  1
  2 1115 620.00  0.00 800.00 520.00  0
  3  971 540.00  0.00 800.00 520.00  0
  4  791 440.00  0.00 800.00 520.00  0
  5  683 380.00  0.00 800.00 520.00  1
  6  791 420.00  0.00 800.00 260.00  1
  7  791 430.00  0.00 800.00 260.00  1
  8  791 450.00  0.00 800.00 260.00  1
  9  791 420.00  0.00 800.00 260.00  1
 10  791 440.00  0.00 800.00 260.00  1
 11  791 440.00  0.00 800.00 260.00  1
 12  791 460.00  0.00 800.00 260.00  1
 13  791 440.00  0.00 800.00 260.00  1
 14  791 450.00  0.00 800.00 260.00  1
 15  791 440.00  0.00 800.00 260.00  1
 16  791 420.00  0.00 800.00 260.00  1
 17  791 420.00  0.00 800.00 260.00  1
 18  791 430.00  0.00 800.00 260.00  1
 19  791 430.00  0.00 800.00 260.00  1
