Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1692  1.8627    -9.1582 -3.4584
      1  -7.6721  1.1330    -5.6147 -6.3821
      2  -6.7984  0.8149    -7.7882 -6.2247
      3  -6.5126  0.6833    -7.2022 -6.0988
      4  -6.1844  0.7595    -6.7967 -5.3498
      5  -6.3052  0.5289    -6.7992 -6.2449
      6  -6.3343  0.3843    -6.7908 -6.3218
      7  -6.3467  0.2911    -6.7849 -6.3249
      8  -6.3526  0.2299    -6.7802 -6.3271
      9  -6.3550  0.1917    -6.7771 -6.3280
     10  -6.3561  0.1679    -6.7742 -6.3288
     11  -6.3564  0.1533    -6.7718 -6.3294
     12  -6.3565  0.1437    -6.7693 -6.3301
     13  -6.3562  0.1379    -6.7674 -6.3304
     14  -6.3560  0.1335    -6.7655 -6.3308
     15  -6.3556  0.1305    -6.7639 -6.3310
     16  -6.3553  0.1284    -6.7628 -6.3310
     17  -6.3550  0.1266    -6.7617 -6.3311
     18  -6.3547  0.1249    -6.7606 -6.3312
     19  -6.3545  0.1234    -6.7595 -6.3313

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0590     0.0057  0.1898
      1   0.1015  0.0590     0.0060  0.1898
      2   0.0993  0.0599     0.0037  0.1896
      3   0.1012  0.0592     0.0048  0.1898
      4   0.0944  0.0615     0.0017  0.1890
      5   0.1077  0.0581     0.0078  0.1910
      6   0.1107  0.0563     0.0141  0.1912
      7   0.1126  0.0551     0.0180  0.1914
      8   0.1142  0.0541     0.0212  0.1915
      9   0.1150  0.0536     0.0228  0.1916
     10   0.1158  0.0531     0.0244  0.1917
     11   0.1164  0.0527     0.0257  0.1917
     12   0.1173  0.0522     0.0273  0.1918
     13   0.1177  0.0519     0.0282  0.1918
     14   0.1182  0.0516     0.0292  0.1919
     15   0.1186  0.0514     0.0299  0.1919
     16   0.1188  0.0512     0.0303  0.1919
     17   0.1190  0.0511     0.0308  0.1920
     18   0.1192  0.0510     0.0313  0.1920
     19   0.1195  0.0508     0.0317  0.1920

