Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.6215  2.8431    -8.5374 -0.0830
      1  -1.9539  2.5499    -8.0705 -0.0670
      2  -2.7683  2.5691    -8.4271 -0.3399
      3  -2.2370  2.2558    -7.8600 -0.3201
      4  -1.8265  1.8844    -6.7690 -0.3078
      5  -1.4073  1.6656    -5.8062 -0.2494
      6  -1.1233  1.4567    -4.4529 -0.1972
      7  -1.2206  1.3410    -3.8565 -0.3986
      8  -1.0364  1.1228    -2.0706 -0.3648
      9  -1.0371  0.9371    -1.7644 -0.5646
     10  -0.9253  0.8713    -1.4838 -0.5218
     11  -0.8413  0.7291    -1.2839 -0.4866
     12  -0.8464  0.5833    -1.2720 -0.5911
     13  -0.8494  0.4637    -1.2661 -0.6836
     14  -1.0115  0.7645    -1.5254 -0.7418
     15  -1.1270  0.8514    -1.7171 -0.8106
     16  -1.0524  0.6518    -1.5155 -0.8106
     17  -1.0813  0.5796    -1.5286 -0.8372
     18  -1.0416  0.4453    -1.4271 -0.8358
     19  -1.0588  0.3722    -1.4349 -0.8683

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0208  0.0356     0.0000  0.0985
      1   0.0277  0.0388     0.0000  0.1117
      2   0.0097  0.0143     0.0000  0.0349
      3   0.0125  0.0151     0.0000  0.0393
      4   0.0147  0.0154     0.0000  0.0417
      5   0.0182  0.0172     0.0000  0.0485
      6   0.0214  0.0187     0.0001  0.0545
      7   0.0236  0.0202     0.0001  0.0596
      8   0.0271  0.0213     0.0001  0.0650
      9   0.0308  0.0224     0.0006  0.0701
     10   0.0337  0.0242     0.0010  0.0767
     11   0.0375  0.0255     0.0021  0.0825
     12   0.0417  0.0259     0.0040  0.0871
     13   0.0453  0.0262     0.0067  0.0909
     14   0.0281  0.0166     0.0016  0.0549
     15   0.0250  0.0152     0.0008  0.0494
     16   0.0269  0.0150     0.0022  0.0510
     17   0.0284  0.0155     0.0028  0.0535
     18   0.0301  0.0153     0.0047  0.0547
     19   0.0320  0.0157     0.0064  0.0575

