Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.4654  1.3245    -3.0583 -0.1523
      1  -2.0900  1.0955    -3.4216 -1.3412
      2  -2.5201  1.0915    -4.4848 -1.9523
      3  -2.7169  1.1217    -5.1335 -2.2410
      4  -3.1831  1.4908    -7.3111 -2.4092
      5  -4.5775  2.1275    -8.8195 -2.3798
      6  -3.5827  1.4314    -7.0089 -2.3933
      7  -3.2217  1.1260    -5.4112 -2.4166
      8  -3.0303  0.9289    -4.2151 -2.4250
      9  -2.8993  0.7830    -3.6440 -2.4168
     10  -3.0111  0.7622    -3.7535 -2.6206
     11  -2.9286  0.6243    -3.4272 -2.6156
     12  -2.8453  0.7891    -3.4252 -2.4058
     13  -2.8328  0.6210    -3.3731 -2.5078
     14  -2.9169  0.6278    -3.4222 -2.6469
     15  -2.8693  0.4930    -3.3435 -2.6485
     16  -2.8985  0.4218    -3.3533 -2.6794
     17  -2.8713  0.3332    -3.2728 -2.6779
     18  -2.8898  0.2741    -3.2822 -2.7105
     19  -2.9060  0.2270    -3.2934 -2.7655

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0971  0.0610     0.0001  0.1893
      1   0.0964  0.0611     0.0001  0.1891
      2   0.0931  0.0616     0.0001  0.1884
      3   0.0927  0.0617     0.0001  0.1883
      4   0.0683  0.0597     0.0001  0.1788
      5   0.0125  0.0135     0.0000  0.0366
      6   0.0166  0.0157     0.0000  0.0445
      7   0.0206  0.0171     0.0000  0.0503
      8   0.0242  0.0180     0.0001  0.0550
      9   0.0275  0.0190     0.0001  0.0602
     10   0.0273  0.0187     0.0001  0.0594
     11   0.0303  0.0193     0.0016  0.0633
     12   0.0241  0.0153     0.0001  0.0490
     13   0.0261  0.0152     0.0015  0.0511
     14   0.0254  0.0147     0.0013  0.0490
     15   0.0273  0.0146     0.0031  0.0511
     16   0.0291  0.0150     0.0046  0.0535
     17   0.0308  0.0150     0.0071  0.0549
     18   0.0326  0.0152     0.0080  0.0573
     19   0.0343  0.0155     0.0089  0.0595

