trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0    5  10.00  0.00 800.00  4.30  1
  1  716 400.00  0.00 800.00 104.00  0
  2  693 390.00  0.00 800.00 12.90  1
  3  822 460.00  0.00 800.00 26.00  1
  4  769 430.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  0
  6  804 450.00  0.00 800.00 26.00  1
  7  679 380.00  0.00 800.00 52.00  0
  8  804 470.00  0.00 800.00 52.00  0
  9  804 460.00  0.00 800.00 21.50  1
 10  571 320.00  0.00 800.00 52.00  0
 11  804 460.00  0.00 800.00 52.00  0
 12  804 430.00  0.00 800.00 52.00  0
 13  804 460.00  0.00 800.00 21.50  1
 14  804 440.00  0.00 800.00 52.00  1
 15  642 360.00  0.00 800.00 26.00  1
 16  678 380.00  0.00 800.00 26.00  1
 17  751 420.00  0.00 800.00 52.00  1
 18 1075 600.00  0.00 800.00 52.00  1
 19    0  10.00  0.00 800.00  0.43  1
