Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8304  2.6117    -9.0229 -0.8790
      1  -2.6377  1.4156    -4.8453 -0.6271
      2  -3.7099  0.8452    -4.9494 -2.7027
      3  -4.2390  0.6114    -4.9977 -3.7061
      4  -3.9543  0.4512    -4.4918 -3.6285
      5  -4.2181  0.4434    -4.6954 -3.9889
      6  -4.1962  0.3271    -4.6193 -3.9963
      7  -4.2022  0.2520    -4.6104 -4.0204
      8  -4.2037  0.2060    -4.6050 -4.0307
      9  -4.1984  0.1707    -4.5774 -4.0316
     10  -4.2003  0.1513    -4.5756 -4.0395
     11  -4.1973  0.1376    -4.5531 -4.0395
     12  -4.1987  0.1300    -4.5526 -4.0449
     13  -4.1963  0.1241    -4.5290 -4.0445
     14  -4.1969  0.1216    -4.5288 -4.0467
     15  -4.1960  0.1195    -4.5178 -4.0466
     16  -4.1967  0.1178    -4.5180 -4.0493
     17  -4.1972  0.1168    -4.5181 -4.0511
     18  -4.1979  0.1156    -4.5182 -4.0537
     19  -4.1958  0.1131    -4.4887 -4.0529

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0070  0.1899
      1   0.1025  0.0585     0.0074  0.1899
      2   0.1020  0.0587     0.0069  0.1899
      3   0.1025  0.0586     0.0072  0.1900
      4   0.1044  0.0576     0.0100  0.1902
      5   0.1002  0.0583     0.0074  0.1893
      6   0.1045  0.0564     0.0130  0.1898
      7   0.1067  0.0553     0.0170  0.1901
      8   0.1078  0.0546     0.0193  0.1902
      9   0.1093  0.0538     0.0219  0.1904
     10   0.1101  0.0534     0.0233  0.1904
     11   0.1112  0.0528     0.0252  0.1906
     12   0.1118  0.0525     0.0263  0.1906
     13   0.1128  0.0520     0.0280  0.1907
     14   0.1130  0.0518     0.0284  0.1908
     15   0.1135  0.0516     0.0292  0.1908
     16   0.1138  0.0514     0.0298  0.1909
     17   0.1140  0.0513     0.0302  0.1909
     18   0.1143  0.0511     0.0307  0.1909
     19   0.1152  0.0507     0.0319  0.1910

