trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1386 780.00  0.00 800.00  0.43  0
  1  655 370.00  0.00 800.00  8.60  1
  2  608 340.00  0.00 800.00 104.00  0
  3  694 390.00  0.00 800.00 17.20  0
  4  745 420.00  0.00 800.00  8.60  0
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  0
  7  726 410.00  0.00 800.00  6.44  1
  8  674 390.00  0.00 800.00 12.90  0
  9  745 420.00  0.00 800.00  8.60  1
 10  674 390.00  0.00 800.00 12.90  0
 11  674 400.00  0.00 800.00 12.90  0
 12  674 390.00  0.00 800.00 12.90  1
 13  709 400.00  0.00 800.00  8.60  1
 14  709 400.00  0.00 800.00  6.44  1
 15  709 380.00  0.00 800.00  6.44  1
 16  709 420.00  0.00 800.00 10.80  1
 17  819 460.00  0.00 800.00 12.90  0
 18  673 380.00  0.00 800.00  8.60  1
 19  783 440.00  0.00 800.00 12.90  0
