trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1158 650.00  0.00 800.00  6.44  0
  1  707 400.00  0.00 800.00  4.30  1
  2  693 390.00  0.00 800.00 12.90  0
  3  744 420.00  0.00 800.00  6.44  0
  4  654 370.00  0.00 800.00  6.44  1
  5  654 380.00  0.00 800.00  8.60  0
  6  654 350.00  0.00 800.00  4.30  1
  7  654 350.00  0.00 800.00  8.60  0
  8  654 360.00  0.00 800.00  8.60  0
  9  654 360.00  0.00 800.00  8.60  0
 10  654 390.00  0.00 800.00  4.30  1
 11  654 370.00  0.00 800.00  4.30  1
 12  654 390.00  0.00 800.00  8.60  0
 13  654 390.00  0.00 800.00  4.30  1
 14  654 350.00  0.00 800.00  4.30  1
 15  654 380.00  0.00 800.00  8.60  0
 16  654 360.00  0.00 800.00  4.30  1
 17  654 350.00  0.00 800.00  8.60  0
 18  654 350.00  0.00 800.00  4.30  1
 19  654 350.00  0.00 800.00  4.30  1
