Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8727  1.5069    -4.2423 -0.1922
      1  -2.6686  1.2648    -5.2764 -1.6283
      2  -2.0819  0.8551    -2.8067 -1.5660
      3  -1.8013  0.8153    -2.3247 -1.3794
      4  -1.9598  0.7917    -2.4302 -1.6601
      5  -1.8827  0.5935    -2.1481 -1.6632
      6  -1.8636  0.4351    -2.1118 -1.6996
      7  -1.8371  0.3553    -2.1023 -1.6774
      8  -1.8245  0.2723    -2.0997 -1.6747
      9  -1.8175  0.2131    -2.0986 -1.6722
     10  -1.8221  0.1601    -2.0987 -1.6966
     11  -1.8230  0.1271    -2.0986 -1.7063
     12  -1.8222  0.1075    -2.0984 -1.7068
     13  -1.8247  0.0926    -2.0985 -1.7205
     14  -1.8250  0.0854    -2.0985 -1.7233
     15  -1.8247  0.0819    -2.0985 -1.7227
     16  -1.8253  0.0792    -2.0985 -1.7260
     17  -1.8202  0.0848    -2.0982 -1.7026
     18  -1.8206  0.0837    -2.0982 -1.7041
     19  -1.8209  0.0830    -2.0982 -1.7055

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0967  0.0609     0.0010  0.1892
      1   0.0953  0.0613     0.0014  0.1890
      2   0.1000  0.0598     0.0027  0.1897
      3   0.0999  0.0601     0.0026  0.1898
      4   0.1012  0.0597     0.0027  0.1899
      5   0.1105  0.0568     0.0102  0.1912
      6   0.1136  0.0548     0.0180  0.1915
      7   0.1202  0.0533     0.0238  0.1927
      8   0.1251  0.0515     0.0298  0.1933
      9   0.1288  0.0501     0.0346  0.1938
     10   0.1311  0.0483     0.0404  0.1939
     11   0.1320  0.0475     0.0431  0.1940
     12   0.1329  0.0468     0.0450  0.1940
     13   0.1340  0.0460     0.0480  0.1941
     14   0.1343  0.0457     0.0488  0.1941
     15   0.1353  0.0451     0.0506  0.1942
     16   0.1356  0.0449     0.0514  0.1942
     17   0.1380  0.0445     0.0530  0.1947
     18   0.1382  0.0444     0.0535  0.1947
     19   0.1383  0.0442     0.0541  0.1947

