Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2551  1.4817    -4.4498 -0.2420
      1  -3.2551  0.9574    -4.5883 -2.1665
      2  -3.9186  0.7271    -4.7239 -3.4274
      3  -4.1927  0.6724    -4.9193 -3.8104
      4  -4.3747  0.6848    -5.2315 -4.0959
      5  -4.2254  0.4580    -4.6063 -4.0562
      6  -4.2412  0.3572    -4.5819 -4.2215
      7  -4.2184  0.2457    -4.4714 -4.2220
      8  -4.2151  0.1774    -4.4701 -4.2225
      9  -4.2193  0.1299    -4.4698 -4.2271
     10  -4.2749  0.3672    -4.7025 -4.2259
     11  -4.2375  0.2855    -4.5892 -4.2252
     12  -4.2317  0.2091    -4.5488 -4.2259
     13  -4.2317  0.1577    -4.5410 -4.2271
     14  -4.2296  0.1211    -4.5198 -4.2273
     15  -4.2299  0.0980    -4.5164 -4.2280
     16  -4.2272  0.0799    -4.4784 -4.2280
     17  -4.2276  0.0705    -4.4783 -4.2284
     18  -4.2268  0.0641    -4.4776 -4.2285
     19  -4.2259  0.0593    -4.4766 -4.2284

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0597     0.0033  0.1896
      1   0.0997  0.0595     0.0037  0.1895
      2   0.0990  0.0599     0.0028  0.1894
      3   0.0980  0.0595     0.0031  0.1890
      4   0.0975  0.0599     0.0030  0.1889
      5   0.1097  0.0574     0.0090  0.1912
      6   0.1180  0.0544     0.0172  0.1922
      7   0.1248  0.0508     0.0299  0.1929
      8   0.1259  0.0498     0.0336  0.1930
      9   0.1300  0.0475     0.0418  0.1934
     10   0.0726  0.0417     0.0106  0.1493
     11   0.0799  0.0417     0.0162  0.1555
     12   0.0815  0.0409     0.0199  0.1562
     13   0.0823  0.0405     0.0219  0.1565
     14   0.0830  0.0402     0.0234  0.1568
     15   0.0836  0.0399     0.0246  0.1571
     16   0.0847  0.0395     0.0266  0.1576
     17   0.0853  0.0393     0.0279  0.1578
     18   0.0856  0.0391     0.0284  0.1580
     19   0.0861  0.0389     0.0292  0.1582

