Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6116  2.7301    -9.0002 -0.4846
      1  -2.3003  1.4596    -4.5801 -0.2494
      2  -3.5845  0.8206    -4.7073 -2.6829
      3  -4.1224  0.6263    -4.8411 -3.6912
      4  -3.8358  0.4973    -4.3819 -3.5197
      5  -3.9865  0.4662    -4.4554 -3.7674
      6  -3.9888  0.3696    -4.4409 -3.8133
      7  -3.9873  0.3075    -4.4315 -3.8347
      8  -3.9721  0.2137    -4.4055 -3.8364
      9  -3.9733  0.1842    -4.4022 -3.8555
     10  -3.9670  0.1508    -4.3843 -3.8552
     11  -3.9646  0.1361    -4.3760 -3.8553
     12  -3.9654  0.1294    -4.3753 -3.8633
     13  -3.9634  0.1228    -4.3673 -3.8629
     14  -3.9624  0.1196    -4.3632 -3.8627
     15  -3.9645  0.1163    -4.3635 -3.8808
     16  -3.9648  0.1153    -4.3634 -3.8846
     17  -3.9652  0.1145    -4.3632 -3.8894
     18  -3.9647  0.1136    -4.3612 -3.8892
     19  -3.9640  0.1122    -4.3578 -3.8888

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1012  0.0591     0.0058  0.1898
      3   0.1014  0.0591     0.0056  0.1899
      4   0.1018  0.0585     0.0069  0.1898
      5   0.1018  0.0578     0.0075  0.1895
      6   0.1054  0.0561     0.0129  0.1899
      7   0.1073  0.0551     0.0165  0.1901
      8   0.1088  0.0541     0.0201  0.1903
      9   0.1104  0.0534     0.0225  0.1904
     10   0.1115  0.0527     0.0249  0.1906
     11   0.1121  0.0523     0.0262  0.1906
     12   0.1127  0.0520     0.0275  0.1907
     13   0.1133  0.0516     0.0286  0.1907
     14   0.1136  0.0514     0.0292  0.1908
     15   0.1146  0.0510     0.0306  0.1909
     16   0.1149  0.0508     0.0312  0.1909
     17   0.1153  0.0506     0.0318  0.1910
     18   0.1154  0.0505     0.0321  0.1910
     19   0.1157  0.0504     0.0327  0.1910

