Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9800  2.5246    -9.0378 -1.1696
      1  -2.9293  1.3986    -5.1227 -0.9461
      2  -1.7643  0.8658    -2.8772 -0.8121
      3  -1.2243  0.7050    -1.8610 -0.6504
      4  -0.9487  0.6539    -1.4587 -0.5598
      5  -1.1428  0.6471    -1.5621 -0.9101
      6  -2.1136  1.8825    -7.2902 -0.7460
      7  -1.8097  1.4901    -5.6262 -0.7826
      8  -1.6267  1.1560    -3.3061 -0.8026
      9  -1.4648  0.9327    -2.3197 -0.7777
     10  -1.4863  0.7578    -2.2164 -1.0231
     11  -1.6668  0.8250    -2.5091 -1.1676
     12  -1.5740  0.6528    -2.1492 -1.1599
     13  -1.6294  0.5744    -2.1944 -1.3381
     14  -1.5747  0.4560    -2.0604 -1.3355
     15  -1.6657  0.5175    -2.1457 -1.3877
     16  -1.6170  0.4204    -2.0708 -1.3795
     17  -1.5927  0.3288    -2.0356 -1.3809
     18  -1.6086  0.2649    -2.0395 -1.4453
     19  -1.5869  0.2165    -1.9770 -1.4358

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1030  0.0582     0.0082  0.1900
      1   0.1030  0.0581     0.0082  0.1900
      2   0.1030  0.0581     0.0082  0.1899
      3   0.1035  0.0580     0.0086  0.1900
      4   0.1027  0.0580     0.0088  0.1898
      5   0.1049  0.0581     0.0082  0.1904
      6   0.0176  0.0173     0.0000  0.0480
      7   0.0198  0.0172     0.0000  0.0500
      8   0.0211  0.0170     0.0001  0.0510
      9   0.0239  0.0175     0.0003  0.0542
     10   0.0267  0.0180     0.0011  0.0577
     11   0.0238  0.0166     0.0006  0.0523
     12   0.0262  0.0169     0.0016  0.0547
     13   0.0284  0.0180     0.0021  0.0593
     14   0.0309  0.0183     0.0035  0.0618
     15   0.0279  0.0166     0.0025  0.0556
     16   0.0303  0.0171     0.0039  0.0591
     17   0.0319  0.0171     0.0057  0.0605
     18   0.0340  0.0172     0.0076  0.0626
     19   0.0361  0.0176     0.0086  0.0655

