Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9905  1.9585    -9.1399 -3.1169
      1  -4.4665  1.1231    -6.2222 -2.9729
      2  -3.5545  0.7172    -4.4646 -2.8394
      3  -3.1564  0.6077    -3.7983 -2.6942
      4  -2.8791  0.6557    -3.4011 -2.4046
      5  -2.6368  0.9659    -3.3992 -1.3500
      6  -2.2943  1.4226    -5.2932 -0.5037
      7  -2.5023  1.1433    -4.1522 -1.2939
      8  -2.2994  1.5694    -6.3925 -0.6573
      9  -2.1094  1.2533    -4.0478 -0.6810
     10  -2.2066  1.0237    -3.2609 -1.2096
     11  -2.2502  0.8314    -3.0922 -1.5709
     12  -2.2854  0.6817    -3.0432 -1.7649
     13  -2.1621  0.6648    -2.8454 -1.6581
     14  -2.1766  0.5385    -2.8260 -1.8025
     15  -2.1032  0.4682    -2.6354 -1.7514
     16  -2.0023  0.5139    -2.5729 -1.6305
     17  -2.0170  0.4168    -2.5684 -1.7079
     18  -2.0872  0.4000    -2.6077 -1.8565
     19  -2.0516  0.3330    -2.5537 -1.8536

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0590     0.0056  0.1897
      1   0.1009  0.0590     0.0057  0.1897
      2   0.1007  0.0590     0.0054  0.1896
      3   0.1000  0.0590     0.0053  0.1894
      4   0.0936  0.0598     0.0029  0.1880
      5   0.0572  0.0507     0.0001  0.1595
      6   0.0182  0.0181     0.0000  0.0513
      7   0.0230  0.0200     0.0001  0.0591
      8   0.0116  0.0094     0.0000  0.0265
      9   0.0127  0.0092     0.0001  0.0270
     10   0.0146  0.0097     0.0001  0.0298
     11   0.0162  0.0099     0.0003  0.0319
     12   0.0177  0.0102     0.0008  0.0334
     13   0.0180  0.0103     0.0009  0.0338
     14   0.0193  0.0104     0.0015  0.0349
     15   0.0206  0.0107     0.0020  0.0374
     16   0.0191  0.0100     0.0015  0.0341
     17   0.0203  0.0100     0.0022  0.0352
     18   0.0203  0.0099     0.0023  0.0351
     19   0.0215  0.0100     0.0032  0.0369

