Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5215  1.3254    -3.0842 -0.1590
      1  -2.1415  1.0747    -3.3494 -1.3487
      2  -1.7312  0.9619    -2.4462 -1.2279
      3  -1.8524  0.8419    -2.4124 -1.5370
      4  -1.9962  0.8351    -2.6099 -1.6963
      5  -2.5273  1.4565    -6.4904 -1.7753
      6  -2.2561  1.0636    -3.7454 -1.8230
      7  -2.3233  0.9870    -3.4828 -1.8970
      8  -2.2026  0.7711    -2.6378 -1.8961
      9  -2.1986  0.6262    -2.6139 -1.9888
     10  -2.1454  0.4802    -2.4719 -1.9828
     11  -2.1162  0.3757    -2.3697 -1.9724
     12  -2.1079  0.2778    -2.3685 -1.9930
     13  -2.0550  0.4760    -2.3666 -1.8764
     14  -2.1059  0.4289    -2.3701 -1.9198
     15  -2.1188  0.3451    -2.3701 -2.0043
     16  -2.1015  0.6036    -2.3733 -1.8835
     17  -2.1335  0.5432    -2.3746 -1.9257
     18  -2.1317  0.4353    -2.3731 -1.9862
     19  -2.1265  0.3367    -2.3717 -2.0691

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0978  0.0610     0.0001  0.1895
      1   0.0980  0.0611     0.0001  0.1896
      2   0.0988  0.0606     0.0001  0.1896
      3   0.1026  0.0594     0.0027  0.1901
      4   0.1011  0.0597     0.0025  0.1899
      5   0.0402  0.0371     0.0000  0.1116
      6   0.0473  0.0373     0.0001  0.1180
      7   0.0479  0.0372     0.0001  0.1190
      8   0.0548  0.0378     0.0017  0.1261
      9   0.0603  0.0388     0.0059  0.1331
     10   0.0662  0.0388     0.0109  0.1382
     11   0.0716  0.0391     0.0152  0.1438
     12   0.0729  0.0385     0.0178  0.1444
     13   0.0474  0.0248     0.0096  0.0896
     14   0.0495  0.0253     0.0108  0.0928
     15   0.0529  0.0257     0.0139  0.0964
     16   0.0373  0.0187     0.0062  0.0674
     17   0.0387  0.0187     0.0075  0.0686
     18   0.0409  0.0187     0.0095  0.0710
     19   0.0428  0.0185     0.0120  0.0727

