Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5538  2.1475    -6.9928 -0.3754
      1  -1.8067  1.2378    -3.6093 -0.1973
      2  -2.6981  0.8221    -3.6854 -1.8833
      3  -3.1047  0.6707    -3.8633 -2.6451
      4  -3.3921  0.6512    -4.1479 -3.0429
      5  -3.5924  0.7216    -4.7485 -3.2940
      6  -4.1873  1.2357    -7.1903 -3.4319
      7  -5.3017  1.5839    -8.5691 -3.5610
      8  -6.2905  1.6143    -9.0228 -3.9861
      9  -7.0365  1.5736    -8.7880 -4.5149
     10  -7.5029  1.4477    -6.0695 -5.3972
     11  -7.6171  1.2453    -5.9200 -5.9726
     12  -7.0953  1.2936    -9.1170 -5.4622
     13  -6.6941  1.1981    -8.6943 -5.2152
     14  -6.9584  1.1141    -8.8658 -5.7647
     15  -6.7288  0.9783    -8.3825 -5.6781
     16  -6.5556  0.8496    -7.8720 -5.6158
     17  -6.7088  0.7763    -8.0154 -5.9152
     18  -6.9920  0.9900    -8.5933 -6.0956
     19  -7.0407  0.8535    -8.5797 -6.1904

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0591     0.0057  0.1897
      1   0.1011  0.0591     0.0057  0.1898
      2   0.1005  0.0593     0.0052  0.1897
      3   0.1009  0.0591     0.0056  0.1897
      4   0.0993  0.0595     0.0048  0.1895
      5   0.0968  0.0608     0.0036  0.1893
      6   0.0386  0.0379     0.0002  0.1154
      7   0.0110  0.0081     0.0001  0.0238
      8   0.0079  0.0043     0.0001  0.0130
      9   0.0074  0.0037     0.0000  0.0119
     10   0.0075  0.0036     0.0001  0.0119
     11   0.0078  0.0033     0.0001  0.0120
     12   0.0076  0.0034     0.0001  0.0118
     13   0.0078  0.0037     0.0001  0.0124
     14   0.0081  0.0038     0.0001  0.0128
     15   0.0086  0.0041     0.0002  0.0134
     16   0.0090  0.0044     0.0003  0.0138
     17   0.0095  0.0046     0.0004  0.0154
     18   0.0079  0.0034     0.0001  0.0122
     19   0.0080  0.0032     0.0003  0.0122

