trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1230 690.00  0.00 800.00  6.44  0
  1  744 420.00  0.00 800.00  6.44  1
  2  694 390.00  0.00 800.00 17.20  0
  3  745 420.00  0.00 800.00  8.60  0
  4  744 420.00  0.00 800.00  6.44  0
  5  725 410.00  0.00 800.00  4.30  1
  6  655 370.00  0.00 800.00  8.60  1
  7  726 410.00  0.00 800.00  6.44  1
  8  746 420.00  0.00 800.00 10.80  1
  9 1420 790.00  0.00 800.00 260.00  0
 10 1420 770.00  0.00 800.00 156.00  0
 11 1420 790.00  0.00 800.00 520.00  0
 12  766 430.00  0.00 800.00 17.20  1
 13 1421 790.00  0.00 800.00 520.00  0
 14  822 460.00  0.00 800.00 26.00  0
 15  892 500.00  0.00 800.00 17.20  0
 16  856 480.00  0.00 800.00 17.20  0
 17  529 300.00  0.00 800.00  8.60  1
 18  838 470.00  0.00 800.00 17.20  1
 19  929 520.00  0.00 800.00 21.50  0
