Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0776  1.5974    -4.7991 -0.2126
      1  -3.1782  1.3260    -6.4339 -2.1332
      2  -2.4841  0.8834    -3.1984 -1.9414
      3  -2.2276  0.9787    -3.0254 -1.6131
      4  -2.1654  1.5080    -6.1720 -0.7185
      5  -2.1672  1.2161    -4.6831 -1.4109
      6  -2.3831  1.3221    -5.7603 -1.6352
      7  -2.3565  1.1294    -4.4822 -1.8810
      8  -3.1264  1.9372    -8.0680 -1.3835
      9  -2.8270  1.5772    -7.1373 -1.6976
     10  -2.6245  1.2391    -5.4406 -1.8582
     11  -2.5079  0.9719    -3.9402 -1.8916
     12  -3.0895  1.4553    -6.7277 -1.8648
     13  -2.9532  1.1948    -5.4695 -1.9526
     14  -2.7328  0.9508    -4.1190 -1.9472
     15  -2.5995  0.7837    -3.5900 -1.9339
     16  -2.5071  0.6525    -3.3238 -1.9198
     17  -2.5319  0.5486    -3.3098 -2.0534
     18  -2.7802  0.7679    -3.7308 -2.1449
     19  -2.7030  0.6367    -3.5267 -2.1401

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0967  0.0608     0.0017  0.1892
      1   0.0932  0.0617     0.0010  0.1887
      2   0.0973  0.0605     0.0005  0.1892
      3   0.0906  0.0620     0.0001  0.1881
      4   0.0404  0.0413     0.0000  0.1239
      5   0.0504  0.0430     0.0000  0.1344
      6   0.0441  0.0390     0.0000  0.1186
      7   0.0517  0.0412     0.0001  0.1290
      8   0.0132  0.0141     0.0000  0.0376
      9   0.0157  0.0141     0.0000  0.0395
     10   0.0174  0.0138     0.0000  0.0406
     11   0.0184  0.0136     0.0001  0.0411
     12   0.0088  0.0063     0.0000  0.0180
     13   0.0096  0.0060     0.0001  0.0185
     14   0.0107  0.0063     0.0001  0.0196
     15   0.0116  0.0064     0.0003  0.0203
     16   0.0125  0.0066     0.0005  0.0212
     17   0.0133  0.0067     0.0007  0.0226
     18   0.0098  0.0049     0.0002  0.0160
     19   0.0104  0.0049     0.0004  0.0169

