Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0999  1.4189    -4.1708 -0.2251
      1  -1.0804  1.0688    -2.1199 -0.1180
      2  -1.5869  0.8950    -2.3368 -1.0716
      3  -1.3161  0.8689    -1.8226 -0.9255
      4  -1.4654  0.8444    -1.9506 -1.1772
      5  -1.9799  1.4755    -5.9260 -1.2460
      6  -2.9214  2.1303    -8.1435 -1.0861
      7  -2.5527  1.7775    -7.2958 -1.2263
      8  -2.3017  1.4375    -5.7827 -1.3268
      9  -2.0324  1.1583    -4.0141 -1.3274
     10  -1.8732  0.9240    -2.7622 -1.3277
     11  -1.7741  0.7327    -2.3665 -1.3270
     12  -1.7946  0.5951    -2.3537 -1.4338
     13  -1.8988  0.5983    -2.4694 -1.5991
     14  -1.8419  0.4763    -2.3350 -1.5967
     15  -1.8774  0.4073    -2.3446 -1.6391
     16  -1.8408  0.3294    -2.2884 -1.6326
     17  -1.8612  0.2721    -2.2968 -1.6776
     18  -1.9213  0.3142    -2.3512 -1.7993
     19  -1.8861  0.2599    -2.3135 -1.7701

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0594     0.0032  0.1898
      1   0.1012  0.0593     0.0036  0.1898
      2   0.1009  0.0597     0.0029  0.1899
      3   0.1012  0.0595     0.0034  0.1899
      4   0.1021  0.0591     0.0033  0.1900
      5   0.0445  0.0399     0.0000  0.1217
      6   0.0124  0.0145     0.0000  0.0381
      7   0.0150  0.0147     0.0000  0.0404
      8   0.0168  0.0145     0.0000  0.0417
      9   0.0198  0.0150     0.0001  0.0454
     10   0.0223  0.0152     0.0001  0.0477
     11   0.0244  0.0154     0.0011  0.0500
     12   0.0266  0.0157     0.0022  0.0528
     13   0.0259  0.0153     0.0020  0.0515
     14   0.0280  0.0155     0.0034  0.0537
     15   0.0299  0.0162     0.0047  0.0568
     16   0.0320  0.0164     0.0070  0.0595
     17   0.0340  0.0168     0.0080  0.0618
     18   0.0305  0.0149     0.0070  0.0545
     19   0.0325  0.0153     0.0080  0.0574

