trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  688 390.00  0.00 800.00  3.00  1
  1  753 420.00  0.00 800.00 156.00  0
  2  695 390.00  0.00 800.00 21.50  1
  3  769 430.00  0.00 800.00 52.00  0
  4  822 460.00  0.00 800.00 26.00  1
  5  661 370.00  0.00 800.00 52.00  1
  6  769 430.00  0.00 800.00 52.00  0
  7  661 360.00  0.00 800.00 26.00  1
  8  661 380.00  0.00 800.00 104.00  0
  9  661 390.00  0.00 800.00 104.00  0
 10  661 380.00  0.00 800.00 26.00  0
 11 1421 790.00  0.00 800.00 520.00  0
 12  606 340.00  0.00 800.00 26.00  1
 13  696 390.00  0.00 800.00 26.00  1
 14  733 410.00  0.00 800.00 52.00  0
 15  679 380.00  0.00 800.00 52.00  0
 16  786 440.00  0.00 800.00 26.00  0
 17  606 340.00  0.00 800.00 26.00  1
 18  858 480.00  0.00 800.00 26.00  1
 19  751 420.00  0.00 800.00 52.00  0
