Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0463  1.7576    -5.9212 -0.0767
      1  -1.3004  1.7006    -6.0597 -0.5322
      2  -1.4473  1.6719    -6.1353 -0.7580
      3  -1.9356  1.9875    -7.4025 -0.8729
      4  -3.7800  2.6089    -8.7840 -1.0102
      5  -5.5172  2.3996    -9.1102 -1.3274
      6  -5.6749  2.3007    -9.1242 -1.6675
      7  -6.8099  2.0887    -6.8312 -2.2011
      8  -7.0522  1.8563    -6.4098 -3.1759
      9  -7.4707  1.5202    -5.4304 -4.9953
     10  -7.8435  1.3084    -4.2170 -6.0885
     11  -7.9320  1.1272    -4.1301 -6.3766
     12  -7.4404  1.2727    -7.7125 -5.8080
     13  -7.5071  1.1385    -7.6165 -5.9971
     14  -7.6995  1.0267    -6.4629 -6.3573
     15  -7.3258  1.0279    -9.1257 -6.1012
     16  -6.9826  1.0546    -8.8862 -5.8059
     17  -7.3303  1.0663    -9.1080 -6.1570
     18  -7.0223  1.0048    -8.7729 -5.9926
     19  -6.8064  0.9009    -8.3262 -5.8883

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0895  0.0640     0.0000  0.1883
      1   0.0888  0.0643     0.0000  0.1883
      2   0.0894  0.0642     0.0001  0.1884
      3   0.0712  0.0635     0.0000  0.1833
      4   0.0103  0.0127     0.0000  0.0328
      5   0.0051  0.0040     0.0000  0.0082
      6   0.0061  0.0036     0.0000  0.0092
      7   0.0060  0.0036     0.0000  0.0083
      8   0.0066  0.0031     0.0000  0.0090
      9   0.0071  0.0029     0.0001  0.0099
     10   0.0073  0.0029     0.0001  0.0105
     11   0.0075  0.0026     0.0003  0.0106
     12   0.0071  0.0024     0.0001  0.0086
     13   0.0073  0.0022     0.0003  0.0088
     14   0.0074  0.0022     0.0003  0.0094
     15   0.0075  0.0024     0.0003  0.0100
     16   0.0073  0.0024     0.0002  0.0092
     17   0.0071  0.0021     0.0002  0.0073
     18   0.0072  0.0023     0.0002  0.0087
     19   0.0074  0.0024     0.0002  0.0098

