Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8710  2.0406    -9.1295 -2.8307
      1  -4.1960  1.1543    -5.9509 -2.5974
      2  -5.0099  0.7366    -6.0244 -4.2570
      3  -4.4864  0.5634    -5.1236 -4.1516
      4  -4.3247  0.4898    -4.7600 -4.0511
      5  -4.1778  0.4923    -4.6131 -3.9255
      6  -4.2303  0.3340    -4.6119 -4.2193
      7  -4.3707  0.6343    -4.8653 -4.2127
      8  -4.2660  0.6450    -4.7268 -4.0574
      9  -4.2258  0.5235    -4.6357 -4.1029
     10  -4.2343  0.3850    -4.6093 -4.2206
     11  -4.2347  0.2822    -4.5925 -4.2236
     12  -4.2348  0.2099    -4.5823 -4.2255
     13  -4.2350  0.1601    -4.5757 -4.2269
     14  -4.2350  0.1267    -4.5710 -4.2278
     15  -4.2349  0.1052    -4.5676 -4.2283
     16  -4.2350  0.0917    -4.5648 -4.2288
     17  -4.2332  0.0801    -4.5498 -4.2288
     18  -4.2332  0.0752    -4.5482 -4.2291
     19  -4.2332  0.0724    -4.5468 -4.2292

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1046  0.0580     0.0072  0.1902
      1   0.1040  0.0585     0.0062  0.1902
      2   0.1054  0.0578     0.0077  0.1904
      3   0.1049  0.0580     0.0066  0.1903
      4   0.1080  0.0573     0.0088  0.1908
      5   0.1065  0.0581     0.0072  0.1907
      6   0.1172  0.0540     0.0197  0.1920
      7   0.0648  0.0428     0.0003  0.1439
      8   0.0650  0.0432     0.0001  0.1444
      9   0.0728  0.0438     0.0042  0.1518
     10   0.0771  0.0424     0.0120  0.1541
     11   0.0788  0.0415     0.0164  0.1547
     12   0.0799  0.0409     0.0193  0.1552
     13   0.0811  0.0405     0.0216  0.1557
     14   0.0819  0.0401     0.0231  0.1561
     15   0.0825  0.0399     0.0241  0.1564
     16   0.0833  0.0396     0.0254  0.1568
     17   0.0838  0.0394     0.0266  0.1570
     18   0.0843  0.0392     0.0276  0.1572
     19   0.0846  0.0391     0.0281  0.1574

