Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8710  2.0406    -9.1295 -2.8307
      1  -4.1960  1.1543    -5.9509 -2.5974
      2  -5.0099  0.7366    -6.0244 -4.2570
      3  -4.4864  0.5634    -5.1236 -4.1516
      4  -4.3247  0.4898    -4.7600 -4.0511
      5  -4.1778  0.4923    -4.6131 -3.9255
      6  -4.2303  0.3340    -4.6119 -4.2193
      7  -4.3707  0.6343    -4.8653 -4.2127
      8  -4.2660  0.6450    -4.7268 -4.0574
      9  -4.2258  0.5235    -4.6357 -4.1029
     10  -4.2104  0.4010    -4.4776 -4.1664
     11  -4.2210  0.2913    -4.4764 -4.2223
     12  -4.2245  0.2155    -4.4758 -4.2262
     13  -4.2176  0.1603    -4.4694 -4.2265
     14  -4.2167  0.1171    -4.4687 -4.2268
     15  -4.2173  0.0863    -4.4686 -4.2274
     16  -4.2184  0.0658    -4.4686 -4.2285
     17  -4.2364  0.1455    -4.5784 -4.2288
     18  -4.2235  0.1081    -4.4737 -4.2284
     19  -4.2225  0.0829    -4.4729 -4.2285

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1046  0.0580     0.0072  0.1902
      1   0.1040  0.0585     0.0062  0.1902
      2   0.1054  0.0578     0.0077  0.1904
      3   0.1049  0.0580     0.0066  0.1903
      4   0.1080  0.0573     0.0088  0.1908
      5   0.1065  0.0581     0.0072  0.1907
      6   0.1172  0.0540     0.0197  0.1920
      7   0.0648  0.0428     0.0003  0.1439
      8   0.0650  0.0432     0.0001  0.1444
      9   0.0728  0.0438     0.0042  0.1518
     10   0.0783  0.0430     0.0101  0.1555
     11   0.0825  0.0415     0.0182  0.1575
     12   0.0860  0.0406     0.0239  0.1594
     13   0.0901  0.0399     0.0289  0.1622
     14   0.0907  0.0395     0.0303  0.1624
     15   0.0911  0.0392     0.0315  0.1625
     16   0.0940  0.0389     0.0350  0.1644
     17   0.0654  0.0285     0.0219  0.1144
     18   0.0688  0.0285     0.0249  0.1175
     19   0.0692  0.0283     0.0259  0.1177

