trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  629 350.00  0.00 800.00 520.00  0
  1  695 390.00  0.00 800.00 21.50  0
  2  707 400.00  0.00 800.00  4.30  1
  3  745 420.00  0.00 800.00  8.60  0
  4  744 420.00  0.00 800.00  6.44  0
  5  654 370.00  0.00 800.00  6.44  1
  6  654 390.00  0.00 800.00  8.60  1
  7  818 460.00  0.00 800.00 10.80  0
  8  744 420.00  0.00 800.00  6.44  1
  9  728 410.00  0.00 800.00 10.80  0
 10  726 410.00  0.00 800.00  6.44  1
 11  726 400.00  0.00 800.00  4.30  1
 12  781 440.00  0.00 800.00  8.60  0
 13  726 410.00  0.00 800.00  4.30  1
 14  726 410.00  0.00 800.00  4.30  1
 15  726 390.00  0.00 800.00  4.30  1
 16  637 360.00  0.00 800.00  8.60  0
 17  637 360.00  0.00 800.00 10.80  0
 18  744 420.00  0.00 800.00  6.44  1
 19  726 410.00  0.00 800.00  6.44  1
