Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7135  2.6741    -9.0107 -0.6710
      1  -6.9134  1.4612    -8.3934 -4.8897
      2  -5.7732  0.8802    -7.0659 -4.7808
      3  -6.4430  0.6401    -7.2560 -5.9881
      4  -6.7377  0.5980    -7.4971 -6.4508
      5  -6.9115  0.6041    -7.8629 -6.6783
      6  -7.2113  0.9120    -8.8577 -6.8158
      7  -7.0344  0.6953    -7.9898 -6.8237
      8  -7.0632  0.5540    -7.8932 -6.8565
      9  -7.0756  0.4580    -7.8388 -6.8643
     10  -7.0797  0.3949    -7.7869 -6.8690
     11  -7.0798  0.3533    -7.7347 -6.8724
     12  -7.0779  0.3256    -7.6844 -6.8746
     13  -7.0753  0.3062    -7.6361 -6.8761
     14  -7.0726  0.2913    -7.6196 -6.8775
     15  -7.0703  0.2791    -7.6059 -6.8788
     16  -7.0677  0.2700    -7.5947 -6.8794
     17  -7.0654  0.2628    -7.5853 -6.8797
     18  -7.0637  0.2551    -7.5749 -6.8804
     19  -7.0618  0.2493    -7.5665 -6.8807

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0585     0.0073  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1011  0.0589     0.0064  0.1897
      3   0.1005  0.0591     0.0060  0.1896
      4   0.0996  0.0594     0.0055  0.1895
      5   0.0971  0.0600     0.0048  0.1891
      6   0.0491  0.0433     0.0008  0.1366
      7   0.0613  0.0451     0.0023  0.1483
      8   0.0641  0.0447     0.0044  0.1500
      9   0.0663  0.0443     0.0066  0.1512
     10   0.0680  0.0439     0.0082  0.1522
     11   0.0696  0.0436     0.0097  0.1532
     12   0.0709  0.0434     0.0111  0.1540
     13   0.0721  0.0431     0.0124  0.1547
     14   0.0733  0.0429     0.0139  0.1554
     15   0.0746  0.0427     0.0150  0.1562
     16   0.0754  0.0425     0.0159  0.1566
     17   0.0760  0.0424     0.0167  0.1569
     18   0.0770  0.0422     0.0177  0.1575
     19   0.0776  0.0421     0.0185  0.1578

