Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0903  1.8889    -6.0943 -0.3288
      1  -1.5499  1.1360    -3.1034 -0.1704
      2  -2.3118  0.7963    -3.1636 -1.6131
      3  -2.7176  0.6793    -3.3874 -2.3375
      4  -2.8605  0.6114    -3.4767 -2.6075
      5  -3.0240  0.6426    -3.8580 -2.7569
      6  -2.9131  0.3962    -3.1742 -2.7465
      7  -2.9274  0.3139    -3.1640 -2.9078
      8  -2.9443  0.3257    -3.2839 -2.9133
      9  -2.9200  0.2067    -3.1632 -2.9134
     10  -2.9100  0.1436    -3.1579 -2.9134
     11  -3.0011  0.3918    -3.4053 -2.9143
     12  -2.9692  0.2968    -3.3795 -2.9139
     13  -2.9740  0.2448    -3.3829 -2.9169
     14  -2.9788  0.2065    -3.3862 -2.9186
     15  -2.9268  0.1578    -3.2765 -2.9151
     16  -2.9265  0.1292    -3.2792 -2.9156
     17  -2.9142  0.0936    -3.1630 -2.9151
     18  -2.9091  0.0693    -3.1584 -2.9149
     19  -2.9097  0.0613    -3.1590 -2.9150

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0593     0.0051  0.1897
      1   0.1011  0.0592     0.0053  0.1898
      2   0.1008  0.0594     0.0048  0.1898
      3   0.1008  0.0596     0.0045  0.1898
      4   0.1029  0.0589     0.0057  0.1901
      5   0.0999  0.0599     0.0045  0.1897
      6   0.1129  0.0556     0.0144  0.1915
      7   0.1208  0.0530     0.0218  0.1925
      8   0.1215  0.0535     0.0202  0.1928
      9   0.1252  0.0507     0.0307  0.1931
     10   0.1280  0.0487     0.0380  0.1933
     11   0.0675  0.0396     0.0099  0.1412
     12   0.0719  0.0392     0.0151  0.1445
     13   0.0759  0.0395     0.0181  0.1491
     14   0.0792  0.0398     0.0211  0.1527
     15   0.0867  0.0406     0.0251  0.1604
     16   0.0896  0.0404     0.0280  0.1626
     17   0.0929  0.0396     0.0321  0.1643
     18   0.0947  0.0391     0.0351  0.1651
     19   0.0981  0.0391     0.0374  0.1681

