trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  690 390.00  0.00 800.00  6.44  1
  1  754 420.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  1
  3  645 360.00  0.00 800.00 156.00  0
  4  608 340.00  0.00 800.00 104.00  0
  5  769 430.00  0.00 800.00 52.00  1
  6  626 350.00  0.00 800.00 104.00  0
  7  751 420.00  0.00 800.00 52.00  0
  8  769 430.00  0.00 800.00 52.00  0
  9  607 340.00  0.00 800.00 52.00  0
 10  677 380.00  0.00 800.00 21.50  1
 11  660 370.00  0.00 800.00 26.00  1
 12  768 430.00  0.00 800.00 26.00  0
 13 1421 790.00  0.00 800.00 520.00  0
 14  534 300.00  0.00 800.00 26.00  0
 15 1421 770.00  0.00 800.00 260.00  0
 16 1421 770.00  0.00 800.00 260.00  0
 17  568 320.00  0.00 800.00 17.20  1
 18  515 290.00  0.00 800.00 21.50  1
 19  534 300.00  0.00 800.00 26.00  1
