Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5410  2.2058    -9.0942 -2.2504
      1  -3.7530  1.2269    -5.6752 -2.0607
      2  -4.7425  0.7531    -5.7713 -3.9717
      3  -4.3246  0.5600    -4.9954 -3.8541
      4  -4.0543  0.4973    -4.5849 -3.7159
      5  -4.2312  0.4422    -4.6947 -4.0405
      6  -4.1973  0.3394    -4.4766 -4.0462
      7  -4.0226  0.6930    -4.5349 -3.4453
      8  -3.9211  0.6628    -4.4454 -3.2749
      9  -3.6334  1.1666    -5.4518 -1.9243
     10  -3.7510  0.9072    -4.5695 -2.7546
     11  -3.8041  0.7107    -4.4317 -3.2159
     12  -3.6475  1.0226    -5.0294 -2.6382
     13  -3.5983  0.7983    -4.3891 -2.8029
     14  -3.4216  1.3250    -6.5465 -1.8741
     15  -3.3239  1.0536    -4.6367 -2.1491
     16  -3.2678  0.8510    -4.2096 -2.2653
     17  -3.3455  0.7065    -4.1921 -2.5787
     18  -3.4017  0.5947    -4.1876 -2.7658
     19  -3.4585  0.5131    -4.1959 -2.9353

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0589     0.0062  0.1898
      1   0.1016  0.0590     0.0062  0.1899
      2   0.1008  0.0591     0.0056  0.1897
      3   0.1021  0.0586     0.0071  0.1899
      4   0.1013  0.0587     0.0068  0.1897
      5   0.1039  0.0585     0.0078  0.1903
      6   0.1132  0.0559     0.0144  0.1916
      7   0.0520  0.0392     0.0002  0.1256
      8   0.0523  0.0397     0.0008  0.1273
      9   0.0172  0.0148     0.0000  0.0431
     10   0.0204  0.0154     0.0001  0.0468
     11   0.0232  0.0156     0.0001  0.0494
     12   0.0141  0.0095     0.0000  0.0279
     13   0.0149  0.0092     0.0001  0.0285
     14   0.0080  0.0054     0.0000  0.0139
     15   0.0088  0.0051     0.0000  0.0147
     16   0.0092  0.0048     0.0001  0.0150
     17   0.0100  0.0050     0.0003  0.0166
     18   0.0106  0.0051     0.0004  0.0176
     19   0.0113  0.0052     0.0006  0.0185

