Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1969  2.4073    -9.0601 -1.5830
      1  -3.1493  1.3066    -5.1548 -1.3460
      2  -2.1012  0.8622    -3.1516 -1.1051
      3  -1.5520  0.7448    -2.2534 -0.8056
      4  -1.2300  0.7755    -1.7986 -0.4527
      5  -0.9882  0.8481    -1.5601 -0.2310
      6  -0.7189  0.9809    -1.3672 -0.1007
      7  -0.5090  1.0128    -1.1588 -0.0584
      8  -0.3691  0.9826    -0.9311 -0.0410
      9  -0.2908  1.0324    -0.7815 -0.0304
     10  -0.1982  0.7920    -0.5904 -0.0290
     11  -0.1359  0.6725    -0.5041 -0.0265
     12  -0.0970  0.4888    -0.4858 -0.0262
     13  -0.0631  0.4089    -0.4216 -0.0247
     14  -0.0427  0.3164    -0.3409 -0.0241
     15  -0.0339  0.2282    -0.3234 -0.0240
     16  -0.0238  0.1767    -0.2688 -0.0237
     17  -0.0186  0.1711    -0.2637 -0.0234
     18  -0.0151  0.1265    -0.2623 -0.0233
     19  -0.0156  0.1575    -0.2615 -0.0233

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0589     0.0064  0.1898
      1   0.1010  0.0589     0.0063  0.1897
      2   0.1005  0.0589     0.0063  0.1896
      3   0.0988  0.0591     0.0059  0.1892
      4   0.0918  0.0599     0.0043  0.1878
      5   0.0718  0.0550     0.0027  0.1771
      6   0.0416  0.0341     0.0011  0.1087
      7   0.0321  0.0238     0.0008  0.0748
      8   0.0302  0.0207     0.0011  0.0666
      9   0.0286  0.0191     0.0008  0.0614
     10   0.0309  0.0191     0.0028  0.0639
     11   0.0334  0.0198     0.0045  0.0676
     12   0.0343  0.0196     0.0070  0.0682
     13   0.0369  0.0204     0.0079  0.0724
     14   0.0393  0.0208     0.0091  0.0751
     15   0.0398  0.0206     0.0098  0.0754
     16   0.0421  0.0211     0.0112  0.0786
     17   0.0426  0.0213     0.0114  0.0794
     18   0.0442  0.0213     0.0132  0.0810
     19   0.0391  0.0182     0.0111  0.0697

