trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  173 100.00  0.00 800.00 21.50  0
  1  687 390.00  0.00 800.00  2.00  0
  2  597 340.00  0.00 800.00  2.00  0
  3  758 430.00  0.00 800.00  1.00  0
  4  776 440.00  0.00 800.00  1.00  0
  5  776 420.00  0.00 800.00  0.71  0
  6 1286 720.00  0.00 800.00 10.80  0
  7 1285 720.00  0.00 800.00  8.60  0
  8 1375 770.00  0.00 800.00  8.60  0
  9  741 420.00  0.00 800.00  2.00  0
 10  902 510.00  0.00 800.00  1.00  0
 11  866 490.00  0.00 800.00  1.00  0
 12  830 470.00  0.00 800.00  1.00  0
 13  812 460.00  0.00 800.00  1.00  0
 14  812 480.00  0.00 800.00  0.71  0
 15  812 450.00  0.00 800.00  0.71  0
 16  259 150.00  0.00 800.00  8.60  0
 17  937 530.00  0.00 800.00  0.71  0
 18  812 460.00  0.00 800.00  1.00  0
 19  241 140.00  0.00 800.00  8.60  0
