trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  377 210.00  0.00 800.00 520.00  0
  1  693 390.00  0.00 800.00 12.90  0
  2  742 420.00  0.00 800.00  3.00  1
  3  744 420.00  0.00 800.00  6.44  0
  4  654 370.00  0.00 800.00  6.44  1
  5  654 370.00  0.00 800.00  4.30  0
  6 1418 790.00  0.00 800.00 104.00  0
  7 1418 780.00  0.00 800.00 156.00  0
  8 1419 790.00  0.00 800.00 156.00  0
  9  634 360.00  0.00 800.00  3.00  0
 10 1419 790.00  0.00 800.00 104.00  0
 11 1420 790.00  0.00 800.00 260.00  0
 12  526 300.00  0.00 800.00  3.00  0
 13 1420 770.00  0.00 800.00 520.00  0
 14  633 360.00  0.00 800.00  2.00  1
 15  597 340.00  0.00 800.00  2.00  1
 16  868 490.00  0.00 800.00  3.00  1
 17 1421 790.00  0.00 800.00 520.00  0
 18  869 490.00  0.00 800.00  4.30  0
 19  562 320.00  0.00 800.00  3.00  1
