Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6133  2.7295    -9.0004 -0.4864
      1  -2.3013  1.4586    -4.5798 -0.2504
      2  -1.0304  0.8982    -2.0977 -0.1183
      3  -0.5133  0.7581    -1.1755 -0.0646
      4  -0.7549  0.6952    -1.2891 -0.4205
      5  -0.8983  0.6651    -1.4258 -0.6331
      6  -0.8171  0.5049    -1.0653 -0.6191
      7  -0.8001  0.3747    -1.0599 -0.6320
      8  -0.7918  0.2826    -1.0589 -0.6422
      9  -0.7877  0.2193    -1.0582 -0.6494
     10  -0.7740  0.1650    -1.0502 -0.6440
     11  -0.7730  0.1358    -1.0500 -0.6464
     12  -0.7706  0.1140    -1.0487 -0.6465
     13  -0.7690  0.1015    -1.0476 -0.6463
     14  -0.7694  0.0947    -1.0476 -0.6487
     15  -0.7688  0.0907    -1.0471 -0.6486
     16  -0.7694  0.0877    -1.0472 -0.6516
     17  -0.7700  0.0858    -1.0472 -0.6540
     18  -0.7698  0.0850    -1.0470 -0.6540
     19  -0.7697  0.0845    -1.0469 -0.6541

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1898
      1   0.1020  0.0586     0.0071  0.1899
      2   0.1020  0.0586     0.0073  0.1898
      3   0.1026  0.0582     0.0085  0.1899
      4   0.1009  0.0585     0.0076  0.1895
      5   0.0997  0.0584     0.0071  0.1891
      6   0.1109  0.0557     0.0141  0.1910
      7   0.1126  0.0546     0.0181  0.1912
      8   0.1139  0.0537     0.0213  0.1913
      9   0.1149  0.0531     0.0234  0.1914
     10   0.1202  0.0509     0.0301  0.1920
     11   0.1205  0.0507     0.0310  0.1921
     12   0.1217  0.0499     0.0337  0.1922
     13   0.1232  0.0490     0.0364  0.1923
     14   0.1235  0.0488     0.0371  0.1923
     15   0.1247  0.0482     0.0392  0.1925
     16   0.1249  0.0480     0.0400  0.1925
     17   0.1252  0.0478     0.0407  0.1925
     18   0.1258  0.0474     0.0420  0.1926
     19   0.1264  0.0470     0.0431  0.1926

