Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9905  1.9585    -9.1399 -3.1169
      1  -4.4665  1.1231    -6.2222 -2.9729
      2  -5.3862  0.7159    -6.3113 -4.7467
      3  -4.9786  0.5660    -5.6263 -4.5655
      4  -5.1502  0.4710    -5.7072 -4.9619
      5  -5.2936  0.4529    -5.7840 -5.1369
      6  -5.2490  0.3338    -5.5282 -5.1339
      7  -5.0752  0.6938    -5.6303 -4.7493
      8  -4.9901  0.6505    -5.5039 -4.6635
      9  -4.9664  0.5312    -5.4099 -4.7474
     10  -4.7370  1.0297    -5.7007 -3.1662
     11  -4.8149  0.7870    -5.4523 -4.0841
     12  -4.8825  0.6274    -5.4095 -4.5102
     13  -4.9361  0.5187    -5.4030 -4.7441
     14  -4.9742  0.4268    -5.4037 -4.7884
     15  -4.9579  0.3571    -5.2655 -4.7857
     16  -4.9664  0.2704    -5.2642 -4.8036
     17  -4.9724  0.2099    -5.2635 -4.8177
     18  -4.9675  0.1705    -5.2589 -4.8174
     19  -4.9888  0.1363    -5.2601 -4.8959

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0590     0.0056  0.1897
      1   0.1009  0.0590     0.0057  0.1897
      2   0.1005  0.0592     0.0051  0.1896
      3   0.1006  0.0590     0.0055  0.1896
      4   0.1045  0.0580     0.0083  0.1902
      5   0.1033  0.0582     0.0081  0.1900
      6   0.1148  0.0551     0.0165  0.1918
      7   0.0549  0.0399     0.0001  0.1293
      8   0.0571  0.0409     0.0001  0.1339
      9   0.0634  0.0419     0.0031  0.1410
     10   0.0233  0.0192     0.0000  0.0568
     11   0.0264  0.0191     0.0001  0.0594
     12   0.0300  0.0194     0.0004  0.0628
     13   0.0335  0.0200     0.0022  0.0673
     14   0.0367  0.0205     0.0046  0.0712
     15   0.0394  0.0209     0.0072  0.0746
     16   0.0406  0.0206     0.0088  0.0752
     17   0.0416  0.0203     0.0103  0.0756
     18   0.0431  0.0202     0.0122  0.0771
     19   0.0459  0.0206     0.0142  0.0806

