Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.9714  1.4000    -4.0685 -0.2085
      1  -2.8646  0.9713    -4.3003 -1.8968
      2  -3.4305  0.8009    -4.6671 -2.9095
      3  -3.7543  0.7626    -5.0223 -3.3378
      4  -3.9681  0.7559    -5.3194 -3.5579
      5  -4.3024  0.8626    -5.9531 -3.7591
      6  -4.0355  0.6578    -4.9002 -3.7267
      7  -4.0276  0.5250    -4.7268 -3.7630
      8  -4.0206  0.4326    -4.6612 -3.7837
      9  -3.9800  0.2988    -4.4539 -3.7844
     10  -4.1774  0.4574    -4.8653 -3.9627
     11  -4.1346  0.3429    -4.6781 -3.9629
     12  -4.1355  0.2886    -4.6662 -3.9689
     13  -4.1150  0.2339    -4.5890 -3.9683
     14  -4.1157  0.2109    -4.5830 -3.9707
     15  -4.1163  0.1972    -4.5782 -3.9725
     16  -4.1081  0.1802    -4.5296 -3.9720
     17  -4.0992  0.1680    -4.4763 -3.9713
     18  -4.0021  0.2543    -4.4762 -3.7626
     19  -4.1102  0.2775    -4.6431 -3.9236

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0594     0.0021  0.1900
      1   0.1014  0.0599     0.0021  0.1900
      2   0.0991  0.0609     0.0014  0.1898
      3   0.0930  0.0617     0.0011  0.1888
      4   0.0837  0.0605     0.0012  0.1859
      5   0.0544  0.0488     0.0002  0.1560
      6   0.0718  0.0526     0.0011  0.1709
      7   0.0758  0.0519     0.0040  0.1724
      8   0.0785  0.0513     0.0067  0.1734
      9   0.0818  0.0502     0.0114  0.1746
     10   0.0436  0.0300     0.0038  0.0989
     11   0.0463  0.0297     0.0073  0.1010
     12   0.0477  0.0296     0.0085  0.1022
     13   0.0496  0.0294     0.0104  0.1035
     14   0.0503  0.0293     0.0114  0.1041
     15   0.0509  0.0292     0.0123  0.1046
     16   0.0518  0.0290     0.0139  0.1054
     17   0.0530  0.0290     0.0149  0.1064
     18   0.0259  0.0117     0.0072  0.0447
     19   0.0226  0.0099     0.0051  0.0378

