Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6207  2.1614    -9.1022 -2.4057
      1  -3.7091  1.1271    -5.4417 -2.2112
      2  -2.9168  0.7635    -3.9223 -2.1330
      3  -3.3313  0.5763    -3.9793 -2.9129
      4  -3.6016  0.5089    -4.1637 -3.3380
      5  -3.7539  0.5021    -4.3538 -3.5378
      6  -3.6878  0.3489    -3.9518 -3.5337
      7  -3.5778  0.6428    -4.0549 -3.2702
      8  -3.6928  0.6563    -4.1832 -3.4390
      9  -3.7197  0.5417    -4.1448 -3.5166
     10  -3.6925  0.3967    -3.9701 -3.5319
     11  -3.6795  0.2921    -3.9488 -3.5417
     12  -3.6830  0.2194    -3.9477 -3.5932
     13  -3.6786  0.1663    -3.9456 -3.5975
     14  -3.6759  0.1306    -3.9438 -3.6006
     15  -3.6790  0.1048    -3.9437 -3.6396
     16  -3.6861  0.0811    -3.9438 -3.6946
     17  -3.6876  0.0681    -3.9437 -3.6965
     18  -3.6864  0.0593    -3.9427 -3.6965
     19  -3.6854  0.0534    -3.9417 -3.6965

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0590     0.0060  0.1898
      1   0.1009  0.0590     0.0056  0.1897
      2   0.1015  0.0588     0.0064  0.1898
      3   0.1030  0.0586     0.0074  0.1901
      4   0.1029  0.0589     0.0069  0.1901
      5   0.1017  0.0595     0.0060  0.1901
      6   0.1135  0.0558     0.0145  0.1917
      7   0.0604  0.0425     0.0011  0.1404
      8   0.0594  0.0421     0.0004  0.1381
      9   0.0673  0.0434     0.0033  0.1467
     10   0.0707  0.0423     0.0086  0.1484
     11   0.0727  0.0415     0.0124  0.1494
     12   0.0755  0.0408     0.0159  0.1508
     13   0.0765  0.0404     0.0179  0.1513
     14   0.0775  0.0400     0.0199  0.1518
     15   0.0789  0.0396     0.0219  0.1526
     16   0.0818  0.0393     0.0244  0.1548
     17   0.0829  0.0390     0.0261  0.1554
     18   0.0836  0.0388     0.0276  0.1557
     19   0.0844  0.0385     0.0287  0.1561

